,id,name,popularity,artists,release_date,danceability,energy,loudness,mode,speechiness,acousticness,valence,tempo
1359,1zPmz3rh854RXIho4RYtWi,"Faust, Acte 3, Scène Et Duo Du Jardin, Fin (4ème Partie): ""Tête Folle, Tu Nous Écoutais!""",0.0,['Georges Thill'],1925-01-01,0.298,0.0436,-19.320999999999998,1.0,0.193,0.816,0.0543,76.279
1693,5ujf26yaDaWYNRkErHBofm,"Les Huguenots, Acte 1: ""Plus Blanche Que La Blanche Hermine""",0.0,['Georges Thill'],1925-01-01,0.26899999999999996,0.0962,-15.984000000000002,1.0,0.0702,0.991,0.11699999999999999,78.747
2999,0siOTxYah5UhSYEgeb6HY6,Cavalleria rusticana: Intermezzo sinfonico,2.0,"['Pietro Mascagni', 'Staatskapelle Berlin']",1927-01-01,0.204,0.142,-17.173,1.0,0.0481,0.929,0.0431,82.853
3198,2Q5F7d1RUHDMmCFpgBTyHV,Carmen : Acte III - C'est des contrebandiers (Air de Micaela),0.0,"['Orchestre Piero Coppola', 'Piero Coppola', 'Yvonne Brothier']",1927,0.249,0.0918,-16.977,0.0,0.0453,0.983,0.049,81.274
3328,3KD6IGlsy0OmvQ5EZVSGwf,Iris: Inno al sole,0.0,"['Pietro Mascagni', 'Staatskapelle Berlin']",1927-04-01,0.188,0.139,-18.602,1.0,0.0507,0.978,0.0387,74.178
3519,4mL3oaTRpG3wusDu4oiYd4,"Parsifal, WWV 111: Good Friday Music",2.0,"['Richard Wagner', 'Staatskapelle Berlin', 'Max von Schillings']",1927-01-01,0.136,0.145,-17.785,0.0,0.0423,0.976,0.0386,72.145
3877,1304PIuqEVZBveqAVJ7K6b,"Chopin: Nocturne No. 1 in B-Flat Minor, Op. 9 No. 1",19.0,"['Frédéric Chopin', 'Arthur Rubinstein']",1928,0.313,0.0215,-21.538,1.0,0.0441,0.9840000000000001,0.0675,75.829
3918,739ilst05HjyFKN08Y3TeE,"Chopin: Nocturne No. 4 in F Major, Op. 15 No. 1",12.0,"['Frédéric Chopin', 'Arthur Rubinstein']",1928,0.27399999999999997,0.0253,-20.313,1.0,0.0363,0.99,0.10099999999999999,81.955
3921,0yanoRKQsbN1vObKz3OQpU,"Chopin: Nocturne No. 13 in C Minor, Op. 48 No. 1",10.0,"['Frédéric Chopin', 'Arthur Rubinstein']",1928,0.295,0.0646,-21.6,1.0,0.0475,0.981,0.0589,74.429
3964,2NAjEPj7jEEKV3Kcu4EYWY,"Chopin: Nocturne No. 18 in E Major, Op. 62 No. 2",6.0,"['Frédéric Chopin', 'Arthur Rubinstein']",1928,0.301,0.0849,-18.984,0.0,0.0394,0.988,0.105,84.455
3974,5qfHstWgcvhatuB9QpuRrL,"Chopin: Nocturne No. 17 in B Major, Op. 62 No. 1",6.0,"['Frédéric Chopin', 'Arthur Rubinstein']",1928,0.325,0.0308,-22.826999999999998,1.0,0.0428,0.992,0.115,58.515
4018,0Ej3jxkJli8EbfcRBp4Brr,"Sonata No. 3, Op. 23 in F-Sharp Minor: IV. Presto con fuoco; Meno mosso",0.0,"['Alexander Scriabin', 'Vladimir Horowitz']",1928,0.319,0.155,-18.727999999999998,1.0,0.036000000000000004,0.996,0.0488,66.947
4023,0G2Sgpua9sNtUZlEpQJfYz,"Mazurka in B-Flat Minor, Op. 24, No. 4",0.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.249,0.0905,-17.755,0.0,0.0409,0.996,0.0791,63.633
4041,0MY8xNMM9Taa9u2AP4fORx,"Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro ma non tanto",2.0,"['Sergei Rachmaninoff', 'Vladimir Horowitz', 'New York Philharmonic', 'Eugene Ormandy']",1928,0.27699999999999997,0.146,-20.513,1.0,0.035,0.982,0.0785,84.884
4092,0sR0g1qq5YRkFw5wXeszwM,Pale Hands I Love,0.0,"['Amy Woodforde-Finden', 'Alfred Piccaver']",1928,0.23399999999999999,0.0538,-24.496,1.0,0.0505,0.9940000000000001,0.0618,66.304
4100,0uTWL8sfCnKVouVcMhnmHf,"Sonata No. 3, Op. 23 in F-Sharp Minor: III. Andante",0.0,"['Alexander Scriabin', 'Vladimir Horowitz']",1928,0.278,0.0049,-31.441999999999997,1.0,0.0407,0.996,0.0606,81.033
4151,1CYYNXFRyIoIwFgnIuPxr4,"Waltz in A Minor, Op. 34, No. 2",0.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.27,0.0233,-28.815,0.0,0.0397,0.9940000000000001,0.0644,78.63600000000001
4161,1GqxLLFMxw67iPgEssl1eN,A Shropshire Lad: With Rue My Heart is Laden,0.0,"['George Butterworth', 'John Cameron']",1928,0.287,0.0272,-27.518,0.0,0.0446,0.9940000000000001,0.0532,77.304
4192,1V6EcbeJjlJAXovzLwARfS,Ayqazto Feehi Awatefy,0.0,['Umm Kulthum'],1928-01-01,0.282,0.0342,-28.503,0.0,0.0733,0.9890000000000001,0.092,76.48899999999999
4198,1W4HCHSJ85Uf9TQHQaawkK,"Nocturne in B Major, Op. 9, No. 3 - 2001 Remastered",1.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.226,0.107,-19.402,1.0,0.0412,0.9940000000000001,0.102,64.882
4292,2DcBqG7UKJmozuPGlXuUZ1,"Scherzo No. 1 in B Minor, Op. 20",1.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.32899999999999996,0.14800000000000002,-17.583,1.0,0.0382,0.987,0.11699999999999999,78.499
4340,2WAVaGDyjbx5lRBS4l7bRl,"Sonata No. 7 in B-Flat, Op. 83: II. Andante caloroso",0.0,"['Sergei Prokofiev', 'Vladimir Horowitz']",1928,0.27399999999999997,0.11199999999999999,-21.116,0.0,0.0387,0.9940000000000001,0.0618,67.071
4360,2eMgAXOrfRekrzHHHDFYHG,"Ballade No. 4 in F Minor, Op. 52",1.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.303,0.0529,-25.1,0.0,0.0406,0.993,0.0592,75.747
4367,2fzz4VAwNk6vosaLlfWAPQ,"Barcarolle, Op. 60",1.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.267,0.0993,-19.215,1.0,0.0399,0.993,0.0631,71.423
4414,35bnjxJKa4dVlZ2NSfWigi,"Nocturne F Minor, Op. 55, No. 1",0.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.245,0.0577,-24.98,0.0,0.0328,0.991,0.105,74.00399999999999
4434,3ESawsCyrVYzb07bkQbyyr,"Waltz in A Minor, Op. 34, No. 2",2.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.2,0.0581,-22.939,0.0,0.0364,0.991,0.0727,60.325
4448,3JyXW78VrLv43MxwRDxtDn,"Barcarolle, Op. 60",0.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.233,0.113,-18.276,1.0,0.0397,0.992,0.0642,64.082
4478,3aGqpGwkCVNbyGLYWiWq4I,"Nocturnes, Op. 9, No. 2 in E-Flat Major",0.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.285,0.0678,-24.256999999999998,1.0,0.0445,0.9890000000000001,0.11699999999999999,77.755
4496,3i7Qu2byzwL8KbcdOrNHkC,"Ballade No. 4 in F Minor, Op. 52",1.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.32899999999999996,0.0574,-24.651,0.0,0.040999999999999995,0.993,0.0643,73.738
4554,48GvKMwIR3AB9jSYn1NHIK,"Barcarolle, Op. 60",0.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.245,0.0364,-23.874000000000002,1.0,0.0366,0.9940000000000001,0.0495,67.104
4559,4CTfOBe6l8pgFCJzOvIHys,"Nocturne No. 1 in B Major, Op. 62",1.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.237,0.0166,-32.352,1.0,0.0518,0.991,0.0747,64.493
4604,4a7DiMdd2otTTAgUjH8UYQ,"Mazurka in A Minor, Op. 17, No. 4",0.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.28300000000000003,0.0189,-33.393,0.0,0.0536,0.992,0.0719,75.306
4610,4ftlTFPjRAzJqrtFwzKzDi,"Preludes: Op. 67, No. 1",0.0,"['Alexander Scriabin', 'Vladimir Horowitz']",1928,0.32899999999999996,0.0119,-31.583000000000002,0.0,0.0455,0.996,0.0392,74.675
4644,4wkFW7k2fJWlbg6lLFjchO,"Ballade No. 1 in G Minor, Op. 23",1.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.312,0.14300000000000002,-21.08,0.0,0.0332,0.9840000000000001,0.0863,72.865
4692,5IWxNjXdmlDrZ4xjnDYcTg,"Concerto Without Orchestra (Grand Sonata No. 3 in F Minor, Op. 14): I. Allegro brillante",0.0,"['Robert Schumann', 'Vladimir Horowitz']",1928,0.317,0.0394,-23.381999999999998,0.0,0.04,0.9940000000000001,0.102,75.465
4735,5XR1n8W8PKGFMHLO1ASVZX,"Piano Concerto No. 2 in B-Flat Major, Op. 83: III. Andante",0.0,"['Johannes Brahms', 'Vladimir Horowitz', 'Arturo Toscanini', 'NBC Symphony Orchestra']",1928,0.162,0.0872,-23.156,1.0,0.0362,0.925,0.069,78.486
4795,5vO5XL9sJ7mv798nOMGuWV,When'er a Snowflake Leaves the Sky,0.0,"['Liza Lehmann', 'Gwen Catley']",1928,0.247,0.0371,-20.816999999999997,0.0,0.0442,0.988,0.0618,80.643
4798,5wjtkpX1nF8j3bbqLsJTJx,"Sonata No. 5, Op. 53",0.0,"['Alexander Scriabin', 'Vladimir Horowitz']",1928,0.3,0.10099999999999999,-19.827,1.0,0.0448,0.991,0.0382,72.877
4813,64BwZAeUeflK5Z3sKPMcHi,"Nocturne in F-Sharp Major, Op. 15, No. 2",0.0,"['Frédéric Chopin', 'Vladimir Horowitz']",1928,0.24600000000000002,0.12300000000000001,-18.687,1.0,0.0332,0.98,0.047,80.01899999999999
4840,6IZSVbI8WfOgrigjLS8CA9,"Concerto Without Orchestra (Grand Sonata No. 3 in F Minor, Op. 14): III. Quasi variazioni: Andantino de Clara Wieck",0.0,"['Robert Schumann', 'Vladimir Horowitz']",1928,0.27699999999999997,0.0123,-28.133000000000003,0.0,0.0561,0.9940000000000001,0.0946,82.057
4875,3Fl5dStZ1KRapkIGigLpuQ,"Concerto for Piano and Orchestra No. 2 in C Minor, Op. 18: I. Moderato - Piu vivo - Maestoso - Moderato",5.0,"['Sergei Rachmaninoff', 'Leopold Stokowski']",1929,0.226,0.0756,-22.419,0.0,0.0349,0.97,0.0859,75.11
5030,23Zq0ciNDoLxD0PD9Nyk0Y,"Le Bourgeois Gentilhomme – Suite Op.60: VIII Prelude, Scene 2",0.0,"['Richard Strauss', 'London Philharmonic Orchestra']",1929,0.18,0.0705,-22.359,1.0,0.0451,0.975,0.0944,76.861
5263,4yQ9tQ3MhJcguOYRIDaaIh,"Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": 2. Marcia funebre - Adagio assai",0.0,"['Ludwig van Beethoven', 'Berliner Philharmoniker', 'Hans Pfitzner']",1929-01-01,0.21899999999999997,0.0725,-20.866999999999997,0.0,0.0431,0.95,0.0395,76.804
5457,7dTGmDq8fkQW8T1aRhkSDy,Le Bourgeois Gentilhomme – Suite Op.60: II Minuet,0.0,"['Richard Strauss', 'London Philharmonic Orchestra']",1929,0.32899999999999996,0.0381,-26.918000000000003,1.0,0.0472,0.97,0.0863,59.58
5488,06bvwwi0mtlylXDXLr58GM,Henry VIII: Scottish Idyll - 1929 Recording,0.0,"['Camille Saint-Saëns', 'National Symphony Orchestra New York', 'Walter Damrosch']",1929,0.185,0.125,-22.174,1.0,0.0543,0.945,0.040999999999999995,84.695
5490,1I5GzlpEGd9C9WxhrdPigY,Martha: Overture - 1929 Recording,0.0,"['Friedrich von Flotow', 'Vienna State Opera Orchestra', 'Leopold Reichwein']",1929,0.188,0.0923,-20.756999999999998,1.0,0.0374,0.941,0.0996,71.609
5507,66QFC1l8Oe1bKSLdZYwr9B,"Consolation No. 3 in D-Flat Major, S. 172/3",37.0,"['Franz Liszt', 'Vladimir Horowitz']",1930,0.26899999999999996,0.00856,-29.686,1.0,0.0367,0.991,0.0808,70.131
5509,1EwvP4mPzurPA5axgvUoM6,"Consolation No. 2 in E Major, S. 172/2",30.0,"['Franz Liszt', 'Vladimir Horowitz']",1930,0.294,0.006840000000000001,-29.3,1.0,0.047,0.993,0.055,49.792
5516,4DdF8wXqThIAGAqy14uYFd,"Ballade No. 2 in B Minor, S. 171",22.0,"['Franz Liszt', 'Vladimir Horowitz']",1930,0.295,0.0696,-23.701,1.0,0.0387,0.982,0.0697,66.145
5527,34y6Gie19NTeapGMoqCHhl,"Années de pèlerinage, Première année (Suisse), S. 160: No. 6, Vallée d'Obermann",14.0,"['Franz Liszt', 'Vladimir Horowitz']",1930,0.295,0.0713,-20.649,1.0,0.0472,0.982,0.0379,75.303
5534,0d8BF98CQPoRinBOT0sX0p,"No. 5, Sonetto 104 del Petrarca",11.0,"['Franz Liszt', 'Vladimir Horowitz']",1930,0.266,0.0966,-22.489,1.0,0.0398,0.985,0.052000000000000005,84.292
5537,66Zm9UHiKKnnyiuxsq48Ur,"Isoldes Liebestod from Tristan und Isolde, S. 447 (after Richard Wagner)",11.0,"['Franz Liszt', 'Vladimir Horowitz']",1930,0.305,0.0457,-23.484,1.0,0.0398,0.988,0.0364,67.721
5546,66wyNHunn4A3nxiATrbz4p,"Années de pèlerinage, Première année (Suisse), S. 160: No. 5, Au bord d'une source",11.0,"['Franz Liszt', 'Vladimir Horowitz']",1930,0.212,0.0768,-24.628,1.0,0.0403,0.991,0.0654,70.65899999999999
5547,7mGMHTfu7RmxNTyj5WWL3c,"Années de pèlerinage II (Italie), S. 161: No. 5, Sonetto del Petrarca No. 104 - Live",10.0,"['Franz Liszt', 'Vladimir Horowitz']",1930,0.263,0.0751,-23.928,1.0,0.0434,0.987,0.0622,79.47399999999999
5569,6l454cldu1JwX7sfCVz24x,Tiher rabbi yishmoel,8.0,['Z.Kwartin'],1930,0.302,0.0687,-17.017,1.0,0.0379,0.982,0.0716,72.142
5574,7nBTY1HQcyaJPb1uqRXGut,"Weinen, Klagen, Sorgen, Zagen, S. 179 (after J. S. Bach)",9.0,"['Franz Liszt', 'Vladimir Horowitz']",1930,0.327,0.0193,-28.131999999999998,1.0,0.0508,0.993,0.0406,76.097
6059,1oVcFrwK4pGFh9UKLP8Jsy,V'haarev no,0.0,['D.roitman'],1930,0.23800000000000002,0.08,-19.131,1.0,0.0578,0.9890000000000001,0.077,65.794
6106,1zLeg1kyKayMUAKYR8mb2z,R'zei adoshem elohenyi,0.0,['M. Hershman'],1930,0.27899999999999997,0.0633,-20.265,0.0,0.0418,0.996,0.0625,69.11
6354,2tYZYmN64Kjgg2AXKslWpp,Petrushka ‘Ballet Scenes’ Suite: V The Blackamoor’s Room,0.0,"['Igor Stravinsky', 'The Symphony Orchestra']",1930,0.294,0.0173,-22.893,1.0,0.0372,0.986,0.0791,84.64299999999999
6362,2v3aCsmKSQSmN9Ba3pfyMK,Ovinu malkenu,0.0,['Y. Rosnblatt'],1930,0.20600000000000002,0.14400000000000002,-19.261,1.0,0.0475,0.996,0.0719,80.764
6662,1Gh4t3zU7VL2PTutcW24gA,"3 Nouvelles études, B. 130: No. 1 in F Minor. Andantino",0.0,"['Frédéric Chopin', 'Robert Lortat']",1931,0.153,0.145,-29.156999999999996,1.0,0.0446,0.992,0.0751,68.279
6760,2K3uS44u7Arm31T547EEww,"12 Études, Op. 10: No. 3 in E Major ""Tristesse""",0.0,"['Frédéric Chopin', 'Robert Lortat']",1931,0.29100000000000004,0.042,-25.136,1.0,0.04,0.9940000000000001,0.0839,74.984
6792,2jp6XBvFLi5HLxPQMOsepW,"Werther, Acte I: Elle m'aime!... Quelle prière de reconnaissance",0.0,"['Ninon Vallin', 'Georges Thill', 'Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen']",1931,0.225,0.13,-19.92,1.0,0.0464,0.851,0.0768,76.07600000000001
6822,31527jtCvvGH2hXlYvwlgp,"Werther, Acte IV: Werther!... Werther!... Rien!",0.0,"['Ninon Vallin', 'Georges Thill', 'Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen']",1931,0.187,0.10099999999999999,-16.925,0.0,0.0467,0.9490000000000001,0.0664,70.92
6831,388wZOTLkGjs7Z7ihIDwKN,"Werther, Acte II: Ah! Qu'il est loin ce jour",0.0,"['Ninon Vallin', 'Georges Thill', 'Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen']",1931,0.23399999999999999,0.136,-16.843,1.0,0.0476,0.971,0.0751,66.926
6836,3EOcQw7Sbscgi2qRzbRFdI,"12 Études, Op. 10: No. 6 in E-Flat Minor ""Lament""",0.0,"['Frédéric Chopin', 'Robert Lortat']",1931,0.218,0.0471,-28.168000000000003,0.0,0.0352,0.9940000000000001,0.0716,82.12799999999999
6880,3d6Ak1ImYL5H2uAIzbEX9q,"12 Études, Op. 25: No. 7 in C-Sharp Minor ""Cello""",0.0,"['Frédéric Chopin', 'Robert Lortat']",1931,0.23199999999999998,0.0472,-28.820999999999998,1.0,0.0373,0.993,0.0458,76.929
6933,46BKapGzhiFUx6Lp4K7VdE,"Werther, Acte III: Les larmes qu'on ne pleure pas",0.0,"['Ninon Vallin', 'Georges Thill', 'Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen']",1931,0.324,0.115,-17.423,0.0,0.0527,0.965,0.0594,78.249
8075,1w6vl8p1jRd82i7feXBl7C,"Prokofiev: Piano Concerto #3 In C, Op. 26 - 2. Theme & Variations",0.0,"['Sergei Prokofiev', 'Martha Argerich', 'Claudio Abbado', 'Berliner Philharmoniker Orchestra']",1932-12-31,0.27699999999999997,0.151,-19.409000000000002,1.0,0.0416,0.977,0.0782,79.721
8484,1ilmbnoHF777ojIBxqRalH,Die Weihnachtsgeschichte Op. 10,0.0,['Exultate Chamber Singers'],1933,0.138,0.0176,-31.991,1.0,0.0588,0.9740000000000001,0.0392,66.553
8522,2Wkikh6A6ySAe52v1ZqVPv,Away in a manger,0.0,['Exultate Chamber Singers'],1933,0.23399999999999999,0.0252,-21.822,1.0,0.0394,0.991,0.0728,70.414
8627,4uzYZDkZ7xqTa3KgDQhdy8,Christmas cantata: O magnum mysterium,0.0,['Exultate Chamber Singers'],1933,0.19,0.00404,-31.624000000000002,1.0,0.04,0.973,0.034,65.873
8667,5p8yXZcDrXC72yHm7ApBBh,"Fidelio, Op. 72: Gott, welch' Dunkel hier",1.0,"['Ludwig van Beethoven', 'Franz Völker', 'Staatskapelle Berlin', 'Alois Melichar']",1933-01-01,0.249,0.0874,-18.236,0.0,0.0452,0.991,0.0793,82.05799999999999
8729,72UONQ2j5lcXAA2M30xLCJ,"Piano Trio No.1 in B Major, Op.8: III. Adagio",0.0,"['Johannes Brahms', 'Wilhelm Stross', 'Elly Ney', 'Ludwig Hoelscher']",1933-01-01,0.233,0.0932,-19.605,1.0,0.0473,0.99,0.0377,81.404
8771,0QXV8sYx5SpPnA4DX3kqiv,"Leipziger Choräle: Schmücke dich, o liebe Seele, BWV 654",0.0,"['Johann Sebastian Bach', 'Albert Schweitzer']",1933,0.159,0.0579,-20.213,1.0,0.0388,0.968,0.0795,68.295
8791,3J9iJTFNDTJlFaW1hifEcu,"Passacaglia and Fugue in C Minor, BWV 582: I. Passacaglia",0.0,"['Johann Sebastian Bach', 'Albert Schweitzer']",1933,0.14800000000000002,0.14400000000000002,-20.308,1.0,0.0348,0.9390000000000001,0.0359,71.265
8797,3uHoDBPDUYKDBv5lezfCxS,"Herzlich tut mich verlangen, BWV 727",0.0,"['Johann Sebastian Bach', 'Albert Schweitzer']",1933,0.174,0.0719,-25.13,0.0,0.0412,0.955,0.0395,52.233999999999995
8804,4Q5Y5y9V4yA3eXgiTTGTpR,"Prelude and Fugue in A Major, BWV 536: II. Fugue",0.0,"['Johann Sebastian Bach', 'Albert Schweitzer']",1933,0.11900000000000001,0.0965,-19.875,1.0,0.0396,0.965,0.0905,80.64699999999999
8807,4j339qFtg6VgRab63N9KK4,"Leipziger Choräle: An Wasserflüssen Babylon, BWV 653",0.0,"['Johann Sebastian Bach', 'Albert Schweitzer']",1933,0.153,0.11599999999999999,-16.549,1.0,0.0411,0.664,0.0887,79.653
8809,4nC20ep49CEILmlbFV3wWK,"Liebster Jesu, wir sind hier, BWV 731",0.0,"['Johann Sebastian Bach', 'Albert Schweitzer']",1933,0.13699999999999998,0.0486,-19.379,1.0,0.0485,0.895,0.10800000000000001,82.88600000000001
8817,5NrQsxknMsHkCRZJXKzcIN,"Toccata, Adagio and Fugue in C Major, BWV 564: II. Adagio",0.0,"['Johann Sebastian Bach', 'Albert Schweitzer']",1933,0.151,0.087,-21.046,0.0,0.0351,0.971,0.0397,70.801
8818,5QnekLloAE9KXsdB6fo3Sk,"Das Orgel-Büchlein: Christum wir sollen loben schon, BWV 611",0.0,"['Johann Sebastian Bach', 'Albert Schweitzer']",1933,0.217,0.0829,-19.766,1.0,0.0425,0.9670000000000001,0.0752,48.321000000000005
8869,0133n4aRjt1eFhgDLGi0RO,"Chopin: 24 Preludes, Op. 28: No. 2 in A Minor",3.0,"['Frédéric Chopin', 'Alfred Cortot']",1934,0.251,0.00251,-31.611,1.0,0.0653,0.993,0.079,78.885
9077,37xLnJylEnQ6JZIo9KGj7s,Symphonie sur un chant montagnard français Op. 25: II Assez modéré,0.0,"[""Vincent d'Indy"", 'Colonne Symphony Orchestra']",1934,0.145,0.0668,-21.995,1.0,0.0413,0.97,0.0633,69.20100000000001
9228,5GMDVua99nu0WygAFG5s0v,Jibone Jegechhilo Madhumas,0.0,['Pankaj Mullick'],1934-12-01,0.319,0.138,-16.494,0.0,0.0429,0.972,0.0735,68.699
9271,5rBluSuvuOxRTXfzPoDl2q,Piano Concerto in G: II Adagio assai,1.0,"['Maurice Ravel', 'Orchestra']",1934,0.16699999999999998,0.0236,-28.874000000000002,1.0,0.0329,0.972,0.0394,75.475
9373,7J4ZK6WMujwxDMyp1ckKEe,Piano Concerto No. 3 in C Minor Op. 37: II Largo,0.0,"['Ludwig van Beethoven', 'Paris Conservatoire Orchestra']",1934,0.21899999999999997,0.027999999999999997,-27.113000000000003,1.0,0.039,0.9840000000000001,0.0391,63.175
9394,7rkJPj1KsLsS70tf9wAZVw,"Havanaise, Op. 83: Allegro e lusinghiero",1.0,"['Camille Saint-Saëns', 'Jascha Heifetz', 'William Steinberg', 'RCA Victor Symphony Orchestra']",1934,0.214,0.0815,-23.619,1.0,0.0532,0.9390000000000001,0.10099999999999999,78.798
9687,0Lef6CnydtAtkN4DeJe93r,"Beethoven: Piano Concerto No. 3 in C Minor, Op. 37: II. Largo",0.0,"['Ludwig van Beethoven', 'Karl Böhm', 'Staatskapelle Dresden']",1935,0.11900000000000001,0.0941,-21.818,1.0,0.0441,0.973,0.0396,45.302
9689,0MPUvP3WfYqU6KeU0tEEcW,"Mozart: Symphony No. 35 in D Major, K. 385 ""Haffner"": II. Andante",0.0,"['Wolfgang Amadeus Mozart', 'Karl Böhm', 'Wiener Philharmoniker']",1935,0.153,0.1,-20.179000000000002,1.0,0.0453,0.9620000000000001,0.07200000000000001,72.529
9883,1e1KhvebTtfPn2E6Ys2Ttt,"Schumann: Piano Concerto in A Minor, Op. 54: II. Intermezzo - Andantino grazioso",0.0,"['Robert Schumann', 'Karl Böhm', 'Staatskapelle Dresden']",1935,0.163,0.0558,-26.309,1.0,0.0409,0.988,0.0777,76.686
10051,2pRtrDN8mi9VhFnWA307Bs,"Bruckner: Symphony No. 4 in E-Flat Major, ""Romantic"": II. Andante, quasi allegretto",0.0,"['Anton Bruckner', 'Karl Böhm', 'Staatskapelle Dresden']",1935,0.135,0.0316,-22.843000000000004,1.0,0.0407,0.968,0.0384,79.764
10078,31mqnZTDQF0SNk3pJzXtyg,"Reger: Variations and Fugue on a Theme of Mozart, Op. 132: I. Thema (Andante grazioso)",0.0,"['Max Reger', 'Karl Böhm', 'Staatskapelle Dresden']",1935,0.132,0.0737,-23.906999999999996,1.0,0.0452,0.9420000000000001,0.105,77.188
10153,3Spimi5VYsY8nfrVCdO6sF,"Mozart: Symphony No. 41 in C Major, K. 551: II. Andante cantabile",0.0,"['Wolfgang Amadeus Mozart', 'Karl Böhm', 'Wiener Philharmoniker']",1935,0.121,0.0604,-21.932,1.0,0.0437,0.9470000000000001,0.0639,79.809
10272,4NnoL0PM9RNmyaJCnHzrlL,"Beethoven: Piano Concerto No. 4 in G Major, Op. 58: II. Andante con moto",0.0,"['Ludwig van Beethoven', 'Karl Böhm', 'Staatskapelle Dresden']",1935,0.285,0.0492,-21.25,0.0,0.0404,0.938,0.0574,78.5
10337,4lP0LpspRC1El9FOGp03iz,Bruckner: Symphony No. 5 in B-Flat Major: I. Introduction - Adagio - Allegro,0.0,"['Anton Bruckner', 'Karl Böhm', 'Staatskapelle Dresden']",1935,0.158,0.11900000000000001,-15.162,0.0,0.0347,0.779,0.0884,56.985
10404,5IPJwlIpORS4LKUndk2WJw,"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso",0.0,"['Ludwig van Beethoven', 'Karl Böhm', 'Staatskapelle Dresden']",1935,0.14800000000000002,0.0704,-25.555999999999997,1.0,0.0399,0.9690000000000001,0.0517,51.411
10456,5he9ptevcct9P4cey2rKtl,"Schumann: Piano Concerto in A Minor, Op. 54: I. Allegro affettuoso",0.0,"['Robert Schumann', 'Karl Böhm', 'Staatskapelle Dresden']",1935,0.226,0.0886,-20.875,0.0,0.0375,0.9890000000000001,0.0718,79.456
11046,0mFELtKxuoJlEcT7j6QNa5,Amor Volat,0.0,['Coro Infantil Sinfonico'],1936,0.28,0.0173,-34.854,0.0,0.0605,0.987,0.0385,74.368
11223,1SQfsth9g6k1FwP6D5BUPP,"Piano Sonata No. 30 in E Major, Op. 109: III. Andante molto cantabile ed espressivo (Gesangvoll, mit innigster Empfindung)",0.0,"['Ludwig van Beethoven', 'Wilhelm Kempff']",1936,0.249,0.10800000000000001,-21.166999999999998,1.0,0.0435,0.987,0.0693,79.78399999999999
11426,2JZrus2N2tJwYTVtsHxXCc,Veris Leta Facies,0.0,['Coro Infantil Sinfonico'],1936,0.261,0.0424,-28.544,1.0,0.0478,0.985,0.0478,64.90100000000001
11769,28CmXbePm8ddyjEwWX6Yt5,String Quartet No. 15 in G major D.887 (2006 Digital Remaster): II. Andante un poco moto,0.0,"['Franz Schubert', 'Busch Quartet']",1937,0.184,0.0665,-22.789,0.0,0.0431,0.95,0.0928,81.45100000000001
12169,10qS9UavvUYKYwIVkcxQ71,The Tempest - Op. 109: Berceuse,0.0,"['Sibelius', 'Philadelphia Orchestra', 'Leopold Stokowski']",1937-02-11,0.153,0.12300000000000001,-19.699,0.0,0.0404,0.948,0.0377,82.598
12190,2lC7gldy0nyXBZQk9CVl6o,"Sonate pour piano No. 30 in E Major, Op. 109: III. Gesangvoll, mit innigster Empfindung (Andante molto cantabile ed espressivo)",0.0,"['Ludwig van Beethoven', 'Mieczysław Horszowski']",1937,0.27899999999999997,0.0177,-28.680999999999997,1.0,0.0482,0.993,0.0397,73.589
12218,5BKECu5jh8IkEYSaLvBsOX,"Sonate pour piano No. 30 in E Major, Op. 109: II. Prestissimo",0.0,"['Ludwig van Beethoven', 'Mieczysław Horszowski']",1937,0.23600000000000002,0.0357,-26.041,0.0,0.0377,0.9940000000000001,0.10800000000000001,78.111
