,id,name,popularity,artists,release_date,danceability,energy,loudness,mode,speechiness,acousticness,valence,tempo
1578,4ZJfvcNipDhvwQIkQJbawm,"Sigurd, Acte 2: ""Le Bruit Des Chants""",0.0,['Georges Thill'],1925-01-01,0.303,0.0804,-18.646,1.0,0.0501,0.927,0.125,78.888
2095,0d2fUtiUl13rf6MneOldBR,"Oh Kay!: Do, Do, Do",2.0,"['George Gershwin', 'P. G. Wodehouse', 'Barbara Ruick', 'Jack Cassidy', 'Lehman Engel']",1926,0.316,0.0846,-21.605,0.0,0.042,0.9309999999999999,0.19699999999999998,71.14
3451,4JUVtlX8BZuc4JYvsVdpbb,Le barbier de Séville : Air de Rosine,0.0,"['Yvonne Brothier', 'Orchestre Georges Lauweryns', 'Georges Lauweryns']",1927,0.431,0.0673,-17.401,1.0,0.0484,0.9690000000000001,0.26899999999999996,100.27799999999999
3858,2P9nh9pTK96dE0b6NBbTSs,"Dark Was the Night, Cold Was the Ground",47.0,['Blind Willie Johnson'],1928,0.39399999999999996,0.0406,-23.179000000000002,1.0,0.044000000000000004,0.968,0.2,116.117
3931,49LHJe8RmY5ViMMQj0aMdb,(What Did I Do To Be So) Black And Blue,10.0,['Louis Armstrong'],1928,0.414,0.105,-14.907,1.0,0.0549,0.826,0.223,72.332
5678,0EaFtZLIFyfVZo2qAlUnvb,I Get Along Without You Very Well,0.0,['Robert Francis'],1930,0.52,0.0499,-18.504,0.0,0.043,0.9440000000000001,0.16399999999999998,116.915
5686,0GWlGCiSheLePYFfetDGvZ,Shomea kol bichyos,0.0,['Z.Kwartin'],1930,0.341,0.0346,-18.514,0.0,0.0411,0.9690000000000001,0.10400000000000001,70.42
5933,1HDpEMdJp1nzvEheZ9RQrS,Dancing On The Ceiling,0.0,['Andrea Wolper'],1930,0.473,0.0949,-15.277999999999999,1.0,0.0403,0.958,0.14300000000000002,98.678
5978,1TECWjg8iXL1Qwu3jc4HKc,Rendezvous In Providence,0.0,['Andrea Wolper'],1930,0.426,0.0947,-16.702,1.0,0.040999999999999995,0.893,0.146,123.194
6004,1XQn6SgVl84Wpyo2lJrT4f,Aires Nacionales. Triste No. 2,0.0,['Iván Rolón'],1930,0.408,0.00481,-30.628,1.0,0.0572,0.9540000000000001,0.16699999999999998,113.09299999999999
6109,1zs2e3x49MRN0CvodB1jvn,One for My Baby,4.0,['Marlene Dietrich'],1930,0.466,0.0891,-18.197,1.0,0.0472,0.9440000000000001,0.188,67.961
6260,2WL1iuorfNlQUkgSiYFOWV,"I Like You, You're Nice",0.0,['Andrea Wolper'],1930,0.46799999999999997,0.0379,-15.578,1.0,0.0492,0.963,0.11900000000000001,103.88
6444,3EMPnqbPpo34K1iUnghxP3,Fancy Our Meeting,4.0,['Al Bowlly'],1930,0.48100000000000004,0.0636,-16.684,1.0,0.0549,0.96,0.257,64.943
6568,0K2Lq2J80KmKCIuoVscS3Z,"Werther, Acte III: Werther est de retour",0.0,"['Ninon Vallin', 'Georges Thill', 'Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen']",1931,0.27899999999999997,0.0486,-22.17,1.0,0.0515,0.932,0.142,80.27199999999999
6658,1DIpdsRHhO63qM4XQhTgBs,"Werther, Acte III: oui, c'est moi!",0.0,"['Ninon Vallin', 'Georges Thill', 'Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen']",1931,0.359,0.11599999999999999,-19.168,1.0,0.0589,0.968,0.261,75.592
6933,46BKapGzhiFUx6Lp4K7VdE,"Werther, Acte III: Les larmes qu'on ne pleure pas",0.0,"['Ninon Vallin', 'Georges Thill', 'Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen']",1931,0.324,0.115,-17.423,0.0,0.0527,0.965,0.0594,78.249
7143,6Yxaz100EhXEPTZoRno9gI,Rattle Snake Daddy,0.0,['Homer Callahan'],1931-04-16,0.505,0.0987,-16.766,1.0,0.0445,0.966,0.21899999999999997,80.878
7834,5KLcdzgjII8uoDfm4T50lo,La signora di trent'anni fa,0.0,['Achille Togliani'],1932,0.45899999999999996,0.0778,-18.559,1.0,0.0562,0.96,0.159,91.897
9565,1fgipkqTnhf6OQT4JLFRoC,Nocturne,11.0,['Django Reinhardt'],1935,0.502,0.0144,-23.505,0.0,0.0474,0.917,0.21899999999999997,114.165
9845,1OjQokh23CjXT31sWZjuK0,"Mozart: Serenade No. 6 in D Major, K. 239, ""Serenata notturna"": II. Minuetto",0.0,"['Wolfgang Amadeus Mozart', 'Karl Böhm', 'Wiener Philharmoniker']",1935,0.284,0.0447,-23.465,1.0,0.0425,0.897,0.24,95.90100000000001
9944,24hyl85h7OgS5OUtyt6Htg,"Haydn: String Quartet No. 66 in G Major, Op. 77 No. 1, Hob. III, 81: II. Adagio",0.0,"['Franz Joseph Haydn', 'Pro Arte Quartet']",1935,0.27899999999999997,0.057,-20.004,1.0,0.0417,0.9570000000000001,0.109,102.919
10131,3LIZSs6la8G539DJcEtSjv,"Haydn: String Quartet No. 57 in C Major, Op. 74 No. 1, Hob. III, 72: II. Andantino grazioso",0.0,"['Franz Joseph Haydn', 'Pro Arte Quartet']",1935,0.42,0.0445,-20.031,1.0,0.0434,0.965,0.17300000000000001,129.815
10272,4NnoL0PM9RNmyaJCnHzrlL,"Beethoven: Piano Concerto No. 4 in G Major, Op. 58: II. Andante con moto",0.0,"['Ludwig van Beethoven', 'Karl Böhm', 'Staatskapelle Dresden']",1935,0.285,0.0492,-21.25,0.0,0.0404,0.938,0.0574,78.5
10989,0YQsSchUAl44H0dF0qYf5y,"Symphony No. 35 in D Major, K. 385: III. Menuetto - Trio",0.0,"['Wolfgang Amadeus Mozart', 'Arturo Toscanini']",1936,0.293,0.02,-23.436999999999998,1.0,0.0409,0.88,0.175,105.669
12781,0BtYtADShrBQG360TYIBdC,Tosca - Act III: O dolci mani mansuete e pure,0.0,"['Giacomo Puccini', 'Oliviero de Fabritiis', ""Orchestra Del Teatro Dell'Opera Di Roma""]",1938-12-31,0.33799999999999997,0.111,-17.296,1.0,0.0649,0.9079999999999999,0.19699999999999998,66.858
12794,0iJxBCrnj4Y49tdIRXejRW,Tosca - Act 1: Ah! Finalmente!,0.0,"['Giacomo Puccini', 'Oliviero de Fabritiis', ""Orchestra Del Teatro Dell'Opera Di Roma""]",1938-12-31,0.355,0.0845,-20.339000000000002,1.0,0.0485,0.953,0.165,139.005
12805,0ydRWNk8td7nmlCRPVkylS,"Quatuor à cordes No. 15 in D Minor, K. 421: II. Andante",0.0,"['Wolfgang Amadeus Mozart', 'Juilliard String Quartet']",1938,0.268,0.0367,-23.285999999999998,1.0,0.0469,0.9490000000000001,0.15,104.579
12816,1RIAjmvXuSEksJ1Epa07N6,"Tosca - Act II: Ed or fra noi parliam da buoni amici … Sciarrone, che dice il Cavalier?",0.0,"['Giacomo Puccini', 'Oliviero de Fabritiis', ""Orchestra Del Teatro Dell'Opera Di Roma""]",1938-12-31,0.33899999999999997,0.0713,-18.855999999999998,0.0,0.0681,0.899,0.13699999999999998,160.797
12864,3gCElpuP3mGkPlNIOpMbAr,Tosca - Act II: Tosca e un buon falco!,0.0,"['Giacomo Puccini', 'Oliviero de Fabritiis', ""Orchestra Del Teatro Dell'Opera Di Roma""]",1938-12-31,0.41700000000000004,0.0319,-24.070999999999998,1.0,0.0412,0.8320000000000001,0.272,64.796
12878,4TP3G64C7gytFMEgGOogZ8,Tosca - Act II: Vissi d'arte,0.0,"['Giacomo Puccini', 'Oliviero de Fabritiis', ""Orchestra Del Teatro Dell'Opera Di Roma""]",1938-12-31,0.32,0.0966,-18.901,1.0,0.0443,0.8759999999999999,0.134,101.447
12900,5NecD5ZBIjKqPCiA5JolRZ,Tosca - Act III: E non giungono,0.0,"['Giacomo Puccini', 'Oliviero de Fabritiis', ""Orchestra Del Teatro Dell'Opera Di Roma""]",1938-12-31,0.35600000000000004,0.11599999999999999,-16.246,0.0,0.0656,0.9179999999999999,0.18100000000000002,84.984
12929,6br2qXb1MXplAZ3SpifI6s,Tosca - Act II: Dov'e dunque Angelotti?,0.0,"['Giacomo Puccini', 'Oliviero de Fabritiis', ""Orchestra Del Teatro Dell'Opera Di Roma""]",1938-12-31,0.28,0.0448,-22.833000000000002,0.0,0.0437,0.9159999999999999,0.0544,130.284
13191,0Yel2BuSG7lVk4qL9LEMYR,Over the Rainbow,0.0,['Michael Morgan Wise'],1939,0.364,0.0968,-15.427999999999999,1.0,0.0512,0.878,0.132,80.52
13589,4NGSTKjlGx4Wc4Z720GWSk,"5 Deutsche Tänze mit 7 Trios und einer Coda, D. 89: No. 5, Deutscher Tanz - Trio I - Trio II - Coda in C Major",0.0,"['Franz Schubert', 'Sir John Barbirolli', 'New York Philharmonic']",1939,0.4,0.049,-20.191,1.0,0.0419,0.912,0.113,128.683
13838,6ulhoLywYYfjcrfILlcrRu,Les Miserables: Álmodtam én egy álmot (I Dreamed a Dream),0.0,"['Claude-Michel Schönberg', 'Kriszta Kovats']",1939-07-01,0.33899999999999997,0.11800000000000001,-16.887,1.0,0.0404,0.898,0.152,119.13799999999999
13847,70xXoBExoieMDbf1xM8Ft7,"Adiós montañas mias (Danse espagnole) [Celebre Zortzico], Op. 37",0.0,"['Pablo de Sarasate', 'Ossy Renardy']",1939,0.303,0.0959,-20.105,1.0,0.0575,0.9690000000000001,0.243,86.919
14208,0N8u8w0zU52rNQJjQM3RVq,"Berceuse sur le nom de Gabriel Fauré, M. 74 - Remastered",0.0,"['Maurice Ravel', 'Robert Casadesus']",1940,0.313,0.0388,-27.267,0.0,0.0456,0.9570000000000001,0.125,72.221
14313,0hdGHWfsuupSpVVkvJfahQ,Condemned To The Galley / Doña Maria's Song,3.0,['Erich Wolfgang Korngold'],1940,0.294,0.0766,-21.874000000000002,1.0,0.0401,0.934,0.184,126.626
15049,06abX9BHXP7HboOiJPWjpc,"Pelléas et Mélisande (2006 Digital Remaster), Act V, Scene: Etes-vous seul dans...(Mélisande/Arkel/Golaud)",0.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.353,0.0298,-26.611,1.0,0.0599,0.9470000000000001,0.106,85.48299999999999
15065,0CYiUtBidxL2NC37klttb9,"Pelléas et Mélisande (2006 Digital Remaster), Act IV, Scene Three: Oh! Cette pierre est lourde...(Yniold/Le berger)",0.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.354,0.0138,-28.229,0.0,0.0406,0.953,0.163,79.327
15144,0njuSxpDhlu4Y2Yu33gmTC,"Pelléas et Mélisande (2006 Digital Remaster), Act V, Scene: As-tu aim Pelléas (Mélisande/Golaud)",0.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.37799999999999995,0.0494,-23.660999999999998,0.0,0.0571,0.956,0.0851,114.04299999999999
15165,0yDNAF5hIBx0qgVVUt6zVU,"Pelléas et Mélisande (2006 Digital Remaster), Act II, Scene Two: Ah! Ah! Tout va bien, cela ne sera rien (Golaud/Mélisande)",1.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.39799999999999996,0.0673,-25.218000000000004,1.0,0.0657,0.889,0.21600000000000003,101.163
15219,1SRgut9yCAp9fejPMN2VwQ,When I See An Elephant Fly,0.0,['Melody the Music Box'],1941,0.381,0.10099999999999999,-21.559,1.0,0.0452,0.965,0.092,128.205
15345,2NjzTr2b3VaZzrLxm016hg,"Pelléas et Mélisande (2006 Digital Remaster), Act I, Scene Three: Hoé! Hisse hoé! Hoé! Hoé! (Choer/Mélisande/Pelléas/Geneviève)",1.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.32299999999999995,0.0688,-26.526,1.0,0.057999999999999996,0.93,0.121,99.99
15358,2TeY6rCcxmr5LLv2SAjodj,"Pelléas et Mélisande (2006 Digital Remaster), Act I, Scene Three: Il fait sombre dans les jardins (Mélisande/Geneviève/Pelléas)",1.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.32,0.0361,-26.226999999999997,0.0,0.0492,0.94,0.121,97.945
15436,30Bf94JdJh941czNdhMED8,"Pelléas et Mélisande (2006 Digital Remaster), Act II, Scene Three: Oui, c'est ici, nous y sommes (Pelléas/Mélisande)",1.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.37799999999999995,0.0652,-26.429000000000002,1.0,0.0633,0.958,0.17300000000000001,104.566
15458,3CjRdoL7ItXf7KCxAkbKK0,"Pelléas et Mélisande (2006 Digital Remaster), Act I, Scene Two: Grand-père, j'ai reçu en même temps que la lettre de mon frère (Pelléas/Arkel/Geneviève)",1.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.36200000000000004,0.0332,-26.358,1.0,0.0684,0.9420000000000001,0.13699999999999998,181.577
15583,4CGafV8pT9CiTGmBfSDsHx,"Pelléas et Mélisande (2006 Digital Remaster), Act I, Scene Two: Voici ce qu'il écrit à son frère Pelléas: un soir, je l'ai trouvée (Geneviève)",1.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.368,0.0188,-26.726999999999997,1.0,0.0519,0.9640000000000001,0.11199999999999999,79.047
15627,4Yv1gib7MTJZleOVnf47TZ,"Pelléas et Mélisande (2006 Digital Remaster), Act III, Scene One: Mes longs cheveux descendent (Mélisande/Pelléas)",1.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.33,0.0455,-27.19,0.0,0.0591,0.955,0.0762,104.08
15672,4wGT6CyjQmYlvVo1cpy1Sc,"Pelléas et Mélisande (2006 Digital Remaster), Act II, Scene One: Vous ne savez pas où je vous ai menée? (Pelléas/Mélisande)",1.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.395,0.0656,-24.057,0.0,0.0673,0.951,0.0726,118.209
15692,58uDjkC2EeC1i8ddNYxays,"Pelléas et Mélisande (2006 Digital Remaster), Act III, Scene One: Oh! Oh! Mes cheveux descendent de la tour! (Mélisande/Pelléas)",1.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.316,0.0366,-26.695999999999998,1.0,0.051,0.96,0.142,106.40700000000001
15854,6VWfk9dAVvh0qQoyPsruwj,"Pelléas et Mélisande (2006 Digital Remaster), Act I, Scene One: Je ne pourrai plus sortir de cette forêt (Golaud/Mélisande)",3.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.309,0.0267,-26.388,1.0,0.0565,0.945,0.0645,70.20100000000001
15930,78eJc4aEdOVE7zDGDaNc9e,"Pelléas et Mélisande (2006 Digital Remaster), Act III, Scene One: Je les noue, je les noue aux branches du saule (Pelléas/Mélisande/Golaud)",1.0,"['Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris']",1941,0.37,0.036000000000000004,-28.444000000000003,0.0,0.0581,0.943,0.153,99.821
16514,2Ev14VxeXfSCQAbVEZW7lL,Obéissons from Manon (Act III),0.0,"['Jules Massenet', 'Bidu Sayão', 'Eric Leinsdorf', 'Columbia Symphony Orchestra']",1942,0.48200000000000004,0.105,-15.967,1.0,0.0515,0.9620000000000001,0.22699999999999998,114.51
16559,2UWLiQG2HgPG9yHu87OMKi,Caruso - Instrument and base Version,0.0,['Orchestra Studio 7'],1942-11-13,0.462,0.0904,-18.18,0.0,0.049,0.9590000000000001,0.235,76.815
16960,4w0gBz5PAEURZpMH0XgdVL,I've Got a Crush on You,18.0,['Frank Sinatra'],1943,0.484,0.0635,-18.572,1.0,0.0476,0.94,0.263,70.617
17686,7b04ARZuqg7yHmCUFYdmuy,"Der Freischütz, Op. 77, J. 277 Arr. By Hans Maeder Act 3 - ""Aber Du Bist Ja So Wehmütig. Ich Glaube Gar, Du Hast Geweint?""",0.0,"['Carl Maria von Weber', 'Robert Heger']",1943-12-31,0.35700000000000004,0.109,-20.842,1.0,0.0509,0.963,0.192,105.713
18015,2WgNxLLRcv8X0d31GaZ2Dj,Have Yourself a Merry Little Christmas,0.0,['Michael Morgan Wise'],1944,0.424,0.0662,-19.807000000000002,0.0,0.0498,0.9179999999999999,0.161,94.755
18220,4sIIl7JeOUD9nGy0jlbtk9,Ahora No Me Conocés,0.0,['Alberto Gomez'],1944,0.484,0.0169,-22.426,1.0,0.0531,0.951,0.179,116.32
18487,0QKWSx3yJ5uop7Pq9RpAaP,Concerto - No. 3,0.0,"['Mario Castelnuovo-Tedesco', 'Andrés Segovia']",1944-01-01,0.506,0.10099999999999999,-28.362,0.0,0.0462,0.934,0.23399999999999999,119.14299999999999
18587,1V734pHwTFnOHuIkZtsqT1,The Very Thought of You (with Harry James & His Orchestra),24.0,"['Doris Day', 'Harry James']",1945,0.41700000000000004,0.0895,-15.436,1.0,0.0426,0.951,0.18899999999999997,121.538
18608,1clUQ3Aval5JMNnBF1gfJM,At The Cafe Rendezvous,19.0,['Doris Day'],1945,0.265,0.0686,-19.223,1.0,0.0499,0.919,0.225,167.437
18687,185lBYhUzrCXuKf0Hs1cI2,The Most Horrible One,8.0,"['MGM Studio Orchestra', 'Georgie Stoll']",1945-01-01,0.29600000000000004,0.0533,-20.779,1.0,0.0427,0.857,0.0668,82.235
18828,07MuvLqAyitfkpre4MHoXi,Regard de l'étoile,0.0,['Anca Elena'],1945,0.415,0.0493,-23.131,1.0,0.0634,0.894,0.113,76.602
18867,0EgPX6RX2piNYCackVw2pg,Noël,0.0,['Anca Elena'],1945,0.419,0.105,-20.901,0.0,0.0497,0.919,0.0402,133.11700000000002
19082,1Qt9Cp0RFIUBcRtQzkQ2hN,Regard du silence,0.0,['Anca Elena'],1945,0.455,0.0783,-23.475,1.0,0.0437,0.965,0.07200000000000001,132.11700000000002
19095,1UVCIzDx7EW3rvRBrq6N9k,Cais de Outrora,2.0,['AmaIia Rodriguez'],1945-01-01,0.413,0.0354,-18.942,0.0,0.0472,0.965,0.18,137.264
19431,2xTB5furWFFCb0hfkkt8ZI,Fadista Louco,0.0,['AmáΙia Rodrigues'],1945-01-01,0.493,0.0843,-16.425,1.0,0.0485,0.968,0.153,115.495
19565,4LR9SdmYphruK92dtJOqyT,Try a Little Tenderness - Remastered,21.0,"['Frank Sinatra', 'Axel Stordahl Orchestra']",1946-03-04,0.355,0.0892,-17.555999999999997,0.0,0.0482,0.938,0.177,85.456
19570,30LpKe6pDppbRtaAB63Ugv,Paradise - Remastered,20.0,"['Frank Sinatra', 'Axel Stordahl Orchestra']",1946-03-04,0.28300000000000003,0.0854,-19.493,0.0,0.0454,0.956,0.198,69.863
20051,1eSK1dTxp4ZbFwOlC4PAm0,La Bohème: Act IV: Che ha detto il medico,1.0,"['Giacomo Puccini', 'Arturo Toscanini']",1946,0.32,0.0675,-18.207,1.0,0.0443,0.965,0.0893,74.419
20187,2ORoSBIOSLxktYou4cw6KO,"Violin Concerto in A Minor, Op. 82: III. Più animato",0.0,"['Alexander Glazunov', 'Jascha Heifetz', 'Walter Hendl', 'RCA Victor Symphony Orchestra']",1946,0.267,0.0731,-26.008000000000003,0.0,0.0437,0.955,0.163,99.796
20648,0e6NgaHJmrHeHb78Ft2HQF,How Are Things in Glocca Morra?,7.0,['Ella Logan'],1947,0.267,0.0449,-19.985,1.0,0.0434,0.953,0.278,78.402
20802,0kpcKDmaFTmQQFmATwyMVI,Otello: Act II: Dove guardi splendono,0.0,"['Giuseppe Verdi', 'Arturo Toscanini']",1947,0.27899999999999997,0.0848,-28.340999999999998,1.0,0.0474,0.9690000000000001,0.207,115.56200000000001
20945,1ToViFCazkXl8AE4WCUJm1,The Home,4.0,['Bernard Herrmann'],1947,0.275,0.0879,-23.134,1.0,0.0419,0.912,0.0849,98.896
21262,35bmcb6JssDOjh7kWtOnEa,Carmen Fantasy,1.0,"['Georges Bizet', 'Pablo de Sarasate', 'Isaac Stern', 'Franz Waxman']",1947,0.312,0.10400000000000001,-21.891,0.0,0.0466,0.9229999999999999,0.27399999999999997,140.678
21888,0nzP76p1ZbzF4Ncy3kcucl,"La Bohème: Act III - Sa dirmi, scusi, qual'è l'osteria... Mimì! - Speravo di trovarvi qui",0.0,"['Giacomo Puccini', 'Giuseppe Antonicelli', 'Metropolitan Opera Orchestra']",1948,0.374,0.0346,-25.14,1.0,0.0492,0.965,0.11199999999999999,102.978
21920,0vIyG4xQniKP9gUTw7afFh,"Symphony No. 39 in E-Flat Major, K. 543: II. Andante con moto",0.0,"['Wolfgang Amadeus Mozart', 'Arturo Toscanini']",1948,0.318,0.0638,-16.078,1.0,0.0419,0.937,0.175,116.075
22082,1ccLXHxUOshy4FaZMBnQmx,"La Bohème: Act III - O! buon Marcello, aiuto!",0.0,"['Giacomo Puccini', 'Giuseppe Antonicelli', 'Metropolitan Opera Orchestra']",1948,0.35200000000000004,0.0864,-17.783,1.0,0.049,0.9640000000000001,0.192,128.467
22301,2UOVOLqintkmMr9gzQtIox,"Quartet No. 15 in D Minor for Strings, K.421/417b: III. Menuetto - Allegretto - Trio",1.0,"['Wolfgang Amadeus Mozart', 'Budapest String Quartet']",1948,0.379,0.0897,-15.274000000000001,1.0,0.0435,0.934,0.233,130.186
22356,2mAxu5Ie1e1tlOsCDpVpGV,"Offenbach: Les contes d'Hoffmann, Act IV: ""Pourtant, ô ma fiancée"" (Hoffmann, Antonia)",0.0,"['Jacques Offenbach', 'André Cluytens', 'Géori Boué', 'Raoul Jobin', ""Orchestre du Théâtre national de l'Opéra-Comique""]",1948-01-01,0.297,0.0647,-21.114,1.0,0.0628,0.966,0.191,74.619
22370,2pZx64StBCk9YbGDWdqw2q,Quartet No. 2 for Strings- III. Rondino scherzino - allegro vivace,0.0,"['George Antheil', 'Del Sol String Quartet']",1948,0.379,0.0374,-21.859,0.0,0.0427,0.9329999999999999,0.19699999999999998,105.4
22578,2FoodnB4DvCuNCe2iRHTqB,Come Rain or Come Shine,26.0,['Sarah Vaughan'],1949,0.336,0.0879,-15.059000000000001,0.0,0.0453,0.9359999999999999,0.15,70.585
23005,1dht9BRaPhJCRMTyPXGNQy,"Dich, teure halle from Tannhäuser - Vocal",5.0,"['Richard Wagner', 'Zubin Mehta', 'New York Philharmonic']",1949,0.273,0.0901,-19.157,0.0,0.0449,0.958,0.0918,86.95299999999999
23053,3r3GM4IPAq68tyzSqvpyIx,My Girl Back Home (Bonus Track),6.0,"['Richard Rodgers', 'Mary Martin', 'Lehman Engel']",1949,0.327,0.07,-19.480999999999998,1.0,0.0593,0.902,0.259,63.261
23193,0EyskVHPOk72aijb4UeSJg,"Diversions, Op. 21: Variation 7, Badinerie",0.0,"['Benjamin Britten', 'Leon Fleisher', 'Seiji Ozawa', 'Boston Symphony Orchestra']",1949,0.449,0.0958,-34.681,1.0,0.0574,0.951,0.102,127.545
23295,0XGSAxn21RDMJH4TdlJVVG,"Saudades do Brasil, Op. 67: VIII. Tijuca",0.0,"['Darius Milhaud', 'Isaac Stern']",1949,0.391,0.0482,-23.209,1.0,0.040999999999999995,0.9640000000000001,0.18100000000000002,118.09100000000001
23534,1ET3S5SmvDXBTQwrbAuwny,The Triumph of Neptune: Sunday Morning (Intermezzo),0.0,"['Lord Berners', 'Philadelphia Orchestra', 'Sir Thomas Beecham']",1949,0.33399999999999996,0.115,-20.989,1.0,0.0449,0.9570000000000001,0.0767,96.21600000000001
23974,6mkZvrIg9Mu9fZuAz6WDba,I Gotta Have My Baby Back,5.0,['Ella Fitzgerald & The Mills Brothers'],1950,0.508,0.0252,-18.342,1.0,0.0602,0.95,0.196,124.38799999999999
23980,73ZF9Ch3Mw2bVPxu0xxBby,Shine On Harvest Moon,5.0,['The Chordettes'],1950-05-15,0.315,0.0521,-16.820999999999998,1.0,0.057999999999999996,0.94,0.0793,69.561
24006,00jrUA3PWiKaMpWJvX3qaD,"Violin Sonata No. 7, Op. 30 No. 2: II. Adagio cantabile",0.0,"['Ludwig van Beethoven', 'Isaac Stern']",1950,0.35100000000000003,0.0944,-17.480999999999998,1.0,0.0413,0.96,0.237,107.86
24363,0USCgrHEPWPlwJhFPujUu1,"Giulio Cesare: ""Hast du mich ganz berauscht?""",0.0,"['George Frideric Handel', 'Lisa della Casa', 'Wiener Philharmoniker', 'Heinrich Hollreiser']",1950,0.317,0.0937,-16.637,0.0,0.0433,0.879,0.156,98.59299999999999
24755,2RC0clUJL2VummdCsxjHYD,Caprice No. 24 in A Minor - 1948,10.0,['Jascha Heifetz'],1951-01-01,0.435,0.11,-22.693,1.0,0.0587,0.965,0.217,133.02100000000002
25199,0ITXvMtIHPSJUMx5Fkddnl,Tragic Romance - Doina,0.0,['Unspecified'],1951-01-01,0.379,0.0314,-16.861,1.0,0.0417,0.907,0.213,79.154
25266,0PbAKtJhBGrTeE24wydmpw,"O bianca madre, o buon fratello",0.0,"['Umberto Giordano', 'Mario Rossi', 'Orchestra Lirica e Coro di Milano della RAI']",1951,0.29600000000000004,0.0392,-21.436,1.0,0.0555,0.9420000000000001,0.0578,83.374
25295,0UDBzc9x7p9bgynRk3Dn8c,Madama Butterfly / Act 1: Tutti zitti!,1.0,"['Giacomo Puccini', 'Piero de Palma', 'Michele Calvino', 'Renata Tebaldi', 'Giuseppe Campora', 'Giovanni Inghilleri', 'Luigi Pizzeri', ""Orchestra dell'Accademia Nazionale di Santa Cecilia"", 'Alberto Erede']",1951-01-01,0.38799999999999996,0.0686,-22.33,1.0,0.0475,0.951,0.273,112.389
25342,0aHKmKjMPxzwDJYtsrLpAf,"Verdi : Un giorno di regno : Act 2 ""Si mostri a chi l'adora"" [Marchesa, Cavaliere, Chorus]",0.0,"['Giuseppe Verdi', 'Alfredo Simonetto', 'Orchestra lirica di Milano della RAI']",1951,0.442,0.0554,-22.732,1.0,0.0641,0.9540000000000001,0.218,128.237
25377,0djiem7dchqw1iVAQAzTyg,"Meine Seele rühmt und preist, BWV 189: 4. Recitative: O wass vor grosse Dinge treff ich an allen Orten an",0.0,"['Georg Melchior Hoffmann', 'Walther Ludwig', 'Renate Noll', 'Fritz Lehmann']",1951-01-01,0.486,0.0639,-18.361,1.0,0.040999999999999995,0.856,0.121,107.221
25419,0icsudkbsSXMBer3mmx67F,"Cantata, BWV 79 / Zweiter Teil: 4. Rezitativ: Gott Lob, wir wissen",0.0,"['Johann Sebastian Bach', 'Herman Schey', 'Berliner Philharmoniker', 'Fritz Lehmann']",1951-01-01,0.37799999999999995,0.0964,-19.924,0.0,0.0562,0.937,0.127,168.334
