,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
46487,2Evi89iMO3vQMsGPMuSwhx,"Johnny B. Goode - Live Berkeley Community Center, Berkeley, CA May 30, 1970",35,283787,0,['Jimi Hendrix'],['776Uo845nYHJpNaStv1Ds4'],1972-02-01,0.201,0.855,6,-11.133,0,0.14400000000000002,0.0136,0.000206,0.7,0.373,173.199,4
49492,5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,77,308120,0,['Blue Öyster Cult'],['00tVTdpEhQQw1bqdu8RCx2'],1976,0.33299999999999996,0.927,9,-8.55,0,0.0733,0.0029,0.00020800000000000001,0.297,0.385,141.466,4
50262,3LmVNym79jPeDKOuIHte4T,Čardáš dvoch sŕdc,39,210347,0,['Karol Duchoň'],['7t9Ee452yVH58xneswOHNH'],1976-01-01,0.39299999999999996,0.87,11,-6.327000000000001,0,0.124,0.0838,3.53e-05,0.22399999999999998,0.368,146.509,4
50789,55TeO50ytH96i93yihdNJE,New Rose,49,162240,0,['The Damned'],['6VeL8VhaMjHTPc5uovFl3h'],1977-02-18,0.19,0.9640000000000001,1,-7.711,0,0.10099999999999999,0.00549,3.929999999999999e-05,0.33,0.295,173.578,4
51416,6TQfDTuB2ec7ID9gDyq4xU,"Detroit Rock City - Live At The Forum, Los Angeles/1977",37,237560,0,['KISS'],['07XSN3sPlIlB2L2XNcTwJw'],1977-10-14,0.289,0.987,0,-5.955,0,0.11599999999999999,0.0519,0.429,0.371,0.158,187.80900000000003,4
51927,3aSkG0OjXtRYl289fgN7mV,Top of the Bill - Live / 2015 Remaster,46,407333,0,['Scorpions'],['27T030eWyCQRmDyuvr1kxY'],1978-08-01,0.365,0.897,3,-6.12,0,0.132,0.0041600000000000005,0.648,0.9329999999999999,0.243,141.899,4
53148,4Iy7RJ8dBBfWY1Acm4QmAf,Lay It on the Line,42,245773,0,['Triumph'],['4YfnJEbTz8QLD5FusYFwV6'],1979-03-30,0.25,0.872,9,-5.46,0,0.109,0.0315,2.47e-06,0.10099999999999999,0.38799999999999996,183.03799999999998,4
53495,6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,75,166920,0,['Motörhead'],['1DFr97A9HnbV3SKTJFu62M'],1980-11-08,0.32899999999999996,0.9740000000000001,3,-8.77,0,0.135,0.000852,0.000118,0.0904,0.23399999999999999,140.862,4
53754,3D8KAebbZgAFdVjTrsNgOI,Race with the Devil,51,171960,0,['Girlschool'],['2TRtXTjjmyzK5oUGec1Gv8'],1980-06-30,0.21,0.882,0,-6.942,0,0.111,0.00023799999999999998,0.6709999999999999,0.318,0.32899999999999996,169.75799999999998,4
53905,79q7xFOodcfIVbpNHjE2gB,Highway Star,48,367947,0,['Deep Purple'],['568ZhdwyaiCyOGJRtNYhWf'],1980,0.252,0.8740000000000001,9,-6.596,0,0.0602,0.00307,0.013999999999999999,0.122,0.377,172.804,4
54027,5rmrkIsEaff7cwtMNKNrMP,Fast and Loose,45,200533,0,['Motörhead'],['1DFr97A9HnbV3SKTJFu62M'],1980-11-08,0.251,0.986,6,-5.36,0,0.168,0.0483,0.000404,0.364,0.168,141.864,4
54070,4yrlxrNLkM9jVgy8dk04ZZ,Fools - 2015 Remaster,44,356291,0,['Van Halen'],['2cnMpRsOVqtPMfq7YiFE6K'],1980-03-26,0.223,0.966,1,-6.693,0,0.11900000000000001,0.00943,0.00146,0.353,0.175,166.737,4
54792,7sicPw7V9SYJl3Zjme9i4p,Heading Out to the Highway,48,225533,0,['Judas Priest'],['2tRsMl4eGxwoNabM08Dm4I'],1981,0.444,0.922,11,-4.519,0,0.0529,0.00635,0.0,0.305,0.301,140.20600000000002,4
54920,1lwW3ovgmnRIfqHnX1ghgU,Switch 625,45,183200,0,['Def Leppard'],['6H1RjVyNruCmrBEWRbD0VZ'],1981-07-11,0.311,0.9590000000000001,0,-7.191,0,0.0832,0.000523,0.875,0.15,0.0997,141.497,4
55181,3FjZqDdvzLk4Xttusx6ZhC,The Last Goodbye,40,169000,0,['Agent Orange'],['1pBsvSnrhmgDZqisT13SFA'],1981,0.244,0.919,11,-8.735,0,0.0699,0.0845,0.0,0.265,0.361,183.278,4
55423,5X3rnVMmOhbXtmeCUDy6KP,Walked in Line - 2007 Remaster,38,165973,0,['Joy Division'],['432R46LaYsJZV2Gmc4jUV5'],1981-10-08,0.293,0.975,9,-5.0,0,0.107,0.0132,0.981,0.321,0.361,166.136,4
55575,7yDrKl1J4VWNbR4aLU3qJ7,I Love It Loud,60,255427,0,['KISS'],['07XSN3sPlIlB2L2XNcTwJw'],1982-10-13,0.414,0.897,5,-6.406000000000001,0,0.0538,0.00040199999999999996,1.85e-06,0.0809,0.263,170.916,4
55999,69XavKC3TeE2qpOUJe1plf,All Hell Breaks Loose,44,106960,0,['Misfits'],['1cXi8ALPQCBHZbf0EgP4Ey'],1982,0.441,0.937,4,-11.575999999999999,0,0.0717,0.0354,0.0,0.0924,0.332,156.942,4
56397,4jTLlwHR9tn7dIFUScOwRi,Hear Nothing See Nothing Say Nothing,39,90227,0,['Discharge'],['5SRhOM75OnwuXH8BmCxD5a'],1982-05-21,0.203,0.946,3,-9.082,0,0.107,2.23e-06,0.648,0.113,0.371,154.437,4
56508,3vV3cr2TpPqFk07zxYUbla,Cum on Feel the Noize,71,290960,0,['Quiet Riot'],['1dLWg6m8RRhizsdqJbhyj3'],1983,0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,4
56531,2E7W1X4maFFcjHrVrFA7Vs,Bark at the Moon,66,257120,0,['Ozzy Osbourne'],['6ZLTlhejhndI4Rh53vYhrY'],1983-12-10,0.303,0.961,9,-5.332999999999999,0,0.243,0.00253,6.2e-05,0.132,0.305,146.591,4
56621,38fIaph07Kd8ZIN6l17ZJs,Whiplash - Remastered,57,248547,1,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1983-07-24,0.384,0.9159999999999999,4,-6.468,0,0.0983,0.000611,0.42200000000000004,0.14,0.192,158.042,4
56732,2620eph8P9p5FQ1oQWcWuk,Hit The Lights - Remastered,52,255867,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1983-07-24,0.264,0.97,4,-5.526,0,0.205,4.79e-05,0.187,0.12,0.278,160.727,4
56869,4hh0IO5OHTigfnPTpDleL7,Hit The Lights - Remastered,48,255867,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1983-07-24,0.264,0.97,4,-5.526,0,0.205,4.79e-05,0.187,0.12,0.278,160.727,4
56922,5R5b3EZkGsYsZz2XdUNrXI,Phantom Lord - Remastered,47,301293,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1983-07-24,0.21,0.975,1,-5.3020000000000005,0,0.309,0.000733,0.0308,0.0873,0.129,159.384,4
57112,4MaTOuX0QlD6Tla2ig7X80,In Our Angelhood,43,179733,0,['Cocteau Twins'],['5Wabl1lPdNOeIn0SQ5A1mp'],1983-10-31,0.311,0.9620000000000001,1,-7.7989999999999995,0,0.0822,3.89e-06,0.929,0.33399999999999996,0.0333,151.142,4
57147,3rxP9Bbs4avXKbEDJqqwRA,Cold Sweat,42,186800,0,['Thin Lizzy'],['6biWAmrHyiMkX49LkycGqQ'],1983,0.254,0.89,6,-8.969,0,0.136,0.0005769999999999999,0.321,0.115,0.203,170.454,4
57338,4C74AnY1AehCfsDaoPfsGs,Metal Storm / Face the Slayer,40,293133,0,['Slayer'],['1IQ2e1buppatiN1bxUVkrk'],1983,0.13,0.857,9,-8.366,0,0.0678,1.7100000000000002e-05,0.563,0.105,0.161,166.231,4
57407,4bJqZ8SxtIBy88PdHu9tqw,Whiplash - Remastered,39,248547,1,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1983-07-24,0.384,0.9159999999999999,4,-6.468,0,0.0983,0.000611,0.42200000000000004,0.14,0.192,158.042,4
57706,3rzYUfyzdZW96cHXnGn1xI,What Difference Does It Make? - 2011 Remaster,54,229867,0,['The Smiths'],['3yY2gUcIsjMr8hjo51PoJ8'],1984-02-20,0.38299999999999995,0.888,1,-6.502999999999999,0,0.037000000000000005,0.000492,0.000174,0.0479,0.39299999999999996,163.23,4
57710,0r8H7m8knNVn3iUXwQCnVo,Shot Through The Heart,54,265933,0,['Bon Jovi'],['58lV9VcRSjABbAbfWS6skp'],1984-01-01,0.435,0.9309999999999999,9,-5.055,0,0.0725,0.0418,0.000293,0.0846,0.387,153.475,4
57744,3s9QsxxTlcWcga9agSARTV,"Sultans Of Swing - Live At Hammersmith Odeon, London/1983",53,654307,0,['Dire Straits'],['0WwSkZ7LtFUFjGjMZBMt6T'],1984-03-14,0.349,0.941,2,-6.066,0,0.0712,0.0982,0.213,0.981,0.284,153.94,4
57944,7vEYpLe2jDmZTYg0zdPNoz,Maldito sea tu nombre,48,225387,0,['Ángeles Del Infierno'],['2qzYtiwABDEql4L7JpZ59Y'],1984,0.209,0.977,11,-4.224,0,0.168,0.000182,0.001,0.0574,0.106,182.675,4
58190,3897s4XOWQczz0a0FOEiJy,Black Coffee,44,295800,0,['Black Flag'],['5Mhs3Eu8lU6sRCtRYsmABV'],1984-12-01,0.287,0.8859999999999999,11,-10.937000000000001,0,0.0691,0.161,0.0175,0.34700000000000003,0.27899999999999997,163.245,4
58329,27BNAWiJgEi0anWjNXMaBJ,These Things Take Time - David Jensen Session 26/06/83,41,153973,0,['The Smiths'],['3yY2gUcIsjMr8hjo51PoJ8'],1984,0.36200000000000004,0.99,11,-4.893,0,0.289,0.0107,0.214,0.146,0.142,151.636,4
58394,4xQO8MVtFZOW2KJMBuAB2p,Into the Crypts of Rays,41,219173,0,['Celtic Frost'],['4ZISAmHmQUDCpv8xydqeKG'],1984-06-24,0.146,0.9620000000000001,11,-7.394,0,0.0763,1.84e-06,0.8759999999999999,0.59,0.26,169.56099999999998,4
58426,78as3aVS0SatFl58MQLx0N,Green Hell,40,113133,0,['Misfits'],['1cXi8ALPQCBHZbf0EgP4Ey'],1984-01-01,0.266,0.924,11,-14.149000000000001,0,0.0755,0.0627,5.2300000000000004e-05,0.22699999999999998,0.15,194.264,4
58483,4sS4YKdnhMq1pA0OoMTbTs,Death Comes Ripping,39,113733,0,['Misfits'],['1cXi8ALPQCBHZbf0EgP4Ey'],1984-01-01,0.308,0.8540000000000001,11,-14.914000000000001,0,0.11800000000000001,0.00162,0.0027,0.447,0.0609,145.092,4
58580,3iC3Numiy9P3AkF7iioKmx,Wild Child,60,312400,1,['W.A.S.P.'],['3BVkDHWRvLJEyKdvhLbjsq'],1985,0.37200000000000005,0.857,5,-7.816,0,0.0461,0.0608,9.01e-05,0.187,0.389,146.08,4
58645,0deI3lZkgbVt6wRsv5s0Ev,Out In The Fields,56,257707,0,"['Gary Moore', 'Phil Lynott']","['23wr9RJZg0PmYvVFyNkQ4j', '7yVrX2XZQ8eaRiD1ykz0H7']",1985-01-01,0.439,0.9470000000000001,2,-8.189,0,0.0627,0.0275,0.00579,0.39399999999999996,0.359,179.997,4
58853,2riiohLaKgMFlu4RQT1MPV,Bonded by Blood,49,224067,0,['Exodus'],['76S65NHJHrNy4JTrXHP2BH'],1985,0.182,0.96,4,-6.098,0,0.39799999999999996,0.00015,7.52e-06,0.18,0.24600000000000002,157.106,4
59078,7ouSZGlGdhFjgbQpB7TZ1m,Killing Is My Business...And Business Is Good!,44,187573,1,['Megadeth'],['1Yox196W7bzVNZI7RBaPnf'],1985,0.17300000000000001,0.981,6,-4.739,0,0.402,4.11e-06,0.268,0.044000000000000004,0.126,169.18599999999998,1
59118,1KmBbKdNCsMlpbbopYBvGH,What She Said - 2011 Remaster,43,162573,0,['The Smiths'],['3yY2gUcIsjMr8hjo51PoJ8'],1985-02-11,0.138,0.961,1,-5.462000000000001,0,0.121,0.00143,0.0261,0.146,0.184,166.56099999999998,4
59289,7MMSyA40xk4UmpZHjLTbmv,A Day,41,400333,0,['Clan of Xymox'],['1wHmR7I0UlF58WFQexCPha'],1985-07-01,0.49200000000000005,0.8859999999999999,10,-10.439,0,0.0474,0.000647,0.268,0.10099999999999999,0.20600000000000002,147.80200000000002,4
59447,5Kwbmrpa6UW32fclsZJhm0,Sunrise - 2015 Remaster,39,360587,0,['New Order'],['0yNLKJebCb8Aueb54LYya3'],1985-05-13,0.41,0.953,2,-5.521,0,0.10300000000000001,0.00227,0.325,0.0917,0.20800000000000002,152.67700000000002,4
59714,3znapZvsInnCVsDERDUaM5,Some Girls Are Bigger Than Others - 2011 Remaster,53,197800,0,['The Smiths'],['3yY2gUcIsjMr8hjo51PoJ8'],1986-06-16,0.525,0.927,1,-9.561,0,0.0547,0.0025,0.000799,0.21600000000000003,0.308,161.798,4
59794,5F5Wshdfs9oe188TryHRia,Caught Somewhere in Time - 2015 Remaster,51,447333,0,['Iron Maiden'],['6mdiAmATAx73kdxrNrnlao'],1986,0.23800000000000002,0.987,4,-4.408,0,0.168,0.00218,0.0175,0.107,0.34299999999999997,174.12400000000002,4
59956,009aJqwtazpcpmOW3YbwDx,Devils Island - Remastered,46,305200,0,['Megadeth'],['1Yox196W7bzVNZI7RBaPnf'],1986,0.23199999999999998,0.963,8,-4.236000000000001,0,0.313,0.000177,0.0049,0.17600000000000002,0.361,170.94299999999998,4
60137,6GROdBUD0tIT9muEfnXQUz,Sea of Madness - 2015 Remaster,43,344027,0,['Iron Maiden'],['6mdiAmATAx73kdxrNrnlao'],1986,0.32799999999999996,0.985,11,-5.04,0,0.0926,0.0147,0.00027400000000000005,0.14300000000000002,0.276,144.41299999999998,4
60202,4LZyChIF8hKAAtGuPsvKCY,Chase the Ace,42,181360,0,['AC/DC'],['711MCceyCBcFnzjGY4Q7Un'],1986-05-24,0.364,0.985,9,-5.905,0,0.0795,3.53e-05,0.8009999999999999,0.0414,0.273,144.513,4
60992,25qe3Wf24HVQBBiQeb9Cdf,Under Jolly Roger,47,282560,0,['Running Wild'],['7954VFaZClkL503srfV5PE'],1987-01-01,0.24,0.958,11,-10.151,0,0.1,2.7300000000000003e-05,0.0354,0.769,0.0718,161.887,4
61045,0F03VDveab1EdJgsLmOyXX,Halloween,46,798573,0,['Helloween'],['4pQN0GB0fNEEOfQCaWotsY'],1987,0.205,0.956,4,-6.37,0,0.142,0.0015300000000000001,0.00011899999999999999,0.099,0.18600000000000003,149.091,4
61072,1dWs9fKUnDbW1vkkM5Votu,I Am The Law,46,353973,1,['Anthrax'],['3JysSUOyfVs1UQ0UaESheP'],1987-03,0.32899999999999996,0.9890000000000001,11,-4.603,0,0.0941,0.00141,0.00471,0.0353,0.253,152.45600000000002,4
61152,6hXXWtLQvIW8Ba3z86C0Mi,Paranoid - Live 1981,44,180200,0,['Ozzy Osbourne'],['6ZLTlhejhndI4Rh53vYhrY'],1987-03-19,0.23600000000000002,0.993,4,-4.5680000000000005,0,0.12,0.0261,7.2e-05,0.9690000000000001,0.0586,171.655,4
61189,3XDkKF2P82Om5ZjAfxX2Y4,Eat the Rich,44,274673,0,['Motörhead'],['1DFr97A9HnbV3SKTJFu62M'],1987-09-05,0.247,0.993,8,-3.49,0,0.0862,0.00745,0.47100000000000003,0.355,0.37,152.25,4
61192,1bwXCtmSuwNfca7NqcIyP1,I'm Alive,44,202907,0,['Helloween'],['4pQN0GB0fNEEOfQCaWotsY'],1987,0.28,0.996,11,-5.462999999999999,0,0.135,0.00135,1.07e-05,0.467,0.037000000000000005,153.892,4
61556,3U9gogDStAfWxSm91PJuxb,South Of Heaven,59,298533,1,['Slayer'],['1IQ2e1buppatiN1bxUVkrk'],1988-01-01,0.31,0.991,5,-3.7689999999999997,0,0.316,0.000132,0.085,0.0969,0.0395,140.071,4
61618,0S90LE5Z8FOdbui3tLak6t,The Evil That Men Do - 2015 Remaster,56,274213,0,['Iron Maiden'],['6mdiAmATAx73kdxrNrnlao'],1988,0.255,0.977,4,-4.672,0,0.11,0.00852,2.8e-06,0.0776,0.31,161.738,4
61702,0cK7vBvgmRQVJpqgNwehch,Alone with You - 2014 Remaster,53,238960,0,['Sunnyboys'],['6sAh1RUpXblYP320gZ91LC'],1988-12-19,0.361,0.937,4,-3.179,0,0.0463,6.19e-05,0.000166,0.27,0.39299999999999996,147.546,4
61840,6iFDslV4Bw30MRF4p76YG4,Bye Bye Johnny,49,251000,0,['Return'],['5sn5IwgzVoS4ICZP1lN9mQ'],1988-08-28,0.444,0.8809999999999999,4,-7.664,0,0.0582,0.247,1.92e-06,0.0987,0.247,159.877,4
61903,6B3n9JVOu4xqkAGjK0eADX,Only the Good Die Young - 2015 Remaster,48,282747,0,['Iron Maiden'],['6mdiAmATAx73kdxrNrnlao'],1988,0.18,0.975,4,-3.968,0,0.184,0.11800000000000001,0.0,0.223,0.275,172.063,4
62122,0lLhB70QIpXV2s9OT7GauB,March of Time,45,315453,0,['Helloween'],['4pQN0GB0fNEEOfQCaWotsY'],1988,0.36,0.965,11,-6.973,0,0.11900000000000001,3.8900000000000004e-05,3.66e-06,0.322,0.11800000000000001,147.898,4
62360,3PtoySboyS2gTmvFPy6iDi,Thundersteel,42,229960,0,['Riot'],['2TTfkn3oA5dSvqmvVxjUxR'],1988-09-03,0.276,0.986,9,-10.221,0,0.122,0.000633,0.00439,0.349,0.0621,153.64,4
62439,7GonnnalI2s19OCQO1J7Tf,Kickstart My Heart,77,282653,0,['Mötley Crüe'],['0cc6vw3VN8YlIcvr1v7tBL'],1989,0.359,0.981,7,-3.622,0,0.303,0.00125,0.00236,0.284,0.271,178.98,4
62454,4ReyTz0y3TGkX48wO3Llot,Epic,70,293653,0,['Faith No More'],['6GbCJZrI318Ybm8mY36Of5'],1989,0.358,0.893,4,-7.486000000000001,0,0.12,0.0222,0.0524,0.126,0.262,174.238,4
62654,4h7bZNHnYP2umOomPbnfxG,Epic,54,293653,0,['Faith No More'],['6GbCJZrI318Ybm8mY36Of5'],1989-06-20,0.358,0.893,4,-7.486000000000001,0,0.12,0.0222,0.0524,0.126,0.262,174.238,4
62807,1UBqvQDlcfRL0BaknLvn1J,From out of Nowhere,49,201133,0,['Faith No More'],['6GbCJZrI318Ybm8mY36Of5'],1989,0.276,0.9890000000000001,0,-5.37,0,0.077,0.0010199999999999999,0.006,0.264,0.0862,161.183,4
62859,1KmX2Q8IwwLY2AMIMOmYlw,Practice What You Preach,49,297293,0,['Testament'],['28hJdGN1Awf7u3ifk2lVkg'],1989-07-25,0.23399999999999999,0.995,11,-5.291,0,0.0775,0.00028,0.0333,0.10300000000000001,0.297,187.94099999999997,4
62948,7oAl5R0rck9DzFHoNrhcms,Valhalla - Remastered 2017,47,297440,0,['Blind Guardian'],['7jxJ25p0pPjk0MStloN6o6'],1989-04-14,0.191,0.988,1,-5.688,0,0.16699999999999998,2.48e-05,0.00297,0.302,0.092,159.433,4
62991,4hfpMRkHOW3xGt8zE8ogFk,Riding the Storm,46,387733,0,['Running Wild'],['7954VFaZClkL503srfV5PE'],1989-11-08,0.295,0.9740000000000001,2,-4.098,0,0.0844,1.84e-05,0.728,0.175,0.201,150.259,4
63573,3Ky8IzV8IVSwijtaTWB2SK,Seasons In The Abyss,58,397827,0,['Slayer'],['1IQ2e1buppatiN1bxUVkrk'],1990-01-01,0.263,0.97,5,-4.1819999999999995,0,0.163,0.0033799999999999998,0.000795,0.0922,0.17,151.72899999999998,4
63811,3tISv448Ikxvpq2ZrFyGG2,Five Magics - Remastered 2004,51,339693,0,['Megadeth'],['1Yox196W7bzVNZI7RBaPnf'],1990-10-04,0.26,0.9640000000000001,9,-4.638999999999999,0,0.134,0.00028700000000000004,0.0595,0.272,0.198,175.207,4
63869,4c6yZLnA730uJgQf9fTW2M,Heresy,50,286693,1,['Pantera'],['14pVkFUHDL207LzLHtSA18'],1990-07-20,0.304,0.912,11,-13.312999999999999,0,0.0438,3.45e-05,0.853,0.113,0.36200000000000004,173.09799999999998,4
64238,3DfE7Ysl7H40yDbGFSuzPU,Between the Hammer & the Anvil,44,289040,0,['Judas Priest'],['2tRsMl4eGxwoNabM08Dm4I'],1990-09-26,0.318,0.9840000000000001,4,-4.6930000000000005,0,0.109,0.000109,0.0174,0.14400000000000002,0.13,172.271,4
64473,0dlTGl67UFWcKupzkxZYOn,You Could Be Mine,70,343640,0,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],1991-09-18,0.35,0.985,10,-5.676,0,0.122,0.008759999999999999,0.551,0.36,0.32299999999999995,151.007,4
64613,4rp0jQx7m4aC9YwbgkUL2K,Stay Away,59,211440,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],1991-09-26,0.36700000000000005,0.981,11,-5.1,0,0.128,5.39e-06,0.0461,0.0822,0.205,165.21,4
64943,0w7k0ZhHzkfEBsDmwp49xA,Stay Away,50,211440,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],1991-09-26,0.36700000000000005,0.981,11,-5.1,0,0.128,5.39e-06,0.0461,0.0822,0.205,165.21,4
65578,217a9W3cZ3ur40RFQW2pTo,Remedy,61,322640,0,['The Black Crowes'],['5krkohEVJYw0qoB5VWwxaC'],1992-01-01,0.41100000000000003,0.978,10,-3.801,0,0.0532,0.0013800000000000002,3.97e-06,0.0782,0.353,160.47799999999998,4
66169,0qIS35OW8wttkakH1drdi7,Crackerman - 2017 Remaster,47,194293,0,['Stone Temple Pilots'],['2UazAtjfzqBF0Nho2awK4z'],1992-09-29,0.40299999999999997,0.972,6,-6.572,0,0.0532,0.000129,5.08e-06,0.125,0.391,148.72,4
66714,6DVNQXL9LRzKq8zjyFEuTC,Who Was In My Room Last Night?,55,249000,0,['Butthole Surfers'],['62BcWP4fzR8axESibNQEhs'],1993-01-01,0.306,0.889,6,-8.691,0,0.11699999999999999,0.000824,0.0121,0.271,0.255,182.054,4
66785,7M1L2Cv5025QeywNsdfPDK,Go (Remastered),53,193427,0,['Pearl Jam'],['1w5Kfo2jwwIPruYS2UWh56'],1993-10-19,0.46799999999999997,0.863,5,-7.037000000000001,0,0.0493,4.34e-06,0.33399999999999996,0.33,0.377,140.267,4
66879,6ZXGdStfF4q5jnyK76uG4a,Tourette's,51,95387,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],1993-09-21,0.27699999999999997,0.9079999999999999,10,-11.029000000000002,0,0.0463,0.000198,9.2e-05,0.132,0.35100000000000003,173.713,4
66927,2S2NiCF7sa1tQkCZB9FvzX,Tourette's,50,95387,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],1993-09-21,0.27699999999999997,0.9079999999999999,10,-11.029000000000002,0,0.0463,0.000198,9.2e-05,0.132,0.35100000000000003,173.713,4
67074,6WBdwdLLif4kuG3s6ot8uB,Wolverine Blues,48,133067,0,['Entombed'],['2pnezMcaiTHfGmgmGQjLsB'],1993-10-04,0.348,0.973,10,-4.8180000000000005,0,0.0716,0.00045700000000000005,0.7809999999999999,0.135,0.374,152.235,1
67134,2foNAckCzsyD0HJUbmhTZJ,Raw Power,48,191827,0,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],1993-11-23,0.308,0.996,10,-3.3560000000000003,0,0.0817,0.0031899999999999997,0.000283,0.35600000000000004,0.375,181.331,4
68040,62L8HlrCQLvBHKfpu8iqLa,Slide Away - Remastered,51,392307,0,['Oasis'],['2DaxqgrOhkeH0fpeiQq2f4'],1994-08-29,0.067,0.941,5,-2.7,0,0.13699999999999998,9.68e-05,0.000359,0.253,0.23600000000000002,187.87400000000002,4
68218,7Al0ADUt8SCPiQIBbTcNdR,Spin the Black Circle - Remastered,49,167613,0,['Pearl Jam'],['1w5Kfo2jwwIPruYS2UWh56'],1994-11-22,0.23600000000000002,0.99,2,-4.718999999999999,0,0.095,0.00063,0.0586,0.40700000000000003,0.141,217.91299999999998,4
68369,0jKqcTDzbUv7chWlJiAuR5,The Killing Road - Remastered 2004,47,231200,0,['Megadeth'],['1Yox196W7bzVNZI7RBaPnf'],1994-10-28,0.467,0.9079999999999999,1,-4.938,0,0.0988,7.77e-05,0.0516,0.1,0.364,157.843,4
68435,1sWcWDgthOikmqaHdfTfW2,"Stripped, Raped, And Strangled",46,206120,1,['Cannibal Corpse'],['0yLwGBQiBqhXOvmTfH2A7n'],1994,0.256,0.9520000000000001,7,-8.631,0,0.10300000000000001,2.1899999999999997e-05,0.5870000000000001,0.135,0.0724,144.481,4
68753,37JISltgxizbDAyNEEqkTY,Planet Telex,56,259200,0,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],1995-03-13,0.429,0.8809999999999999,9,-8.013,0,0.107,0.0213,0.688,0.607,0.258,148.963,3
68872,2MlqP1HzhitHfFXPXKumdB,Rainbow In The Sky - Radio Edit,54,207933,0,['Paul Elstak'],['123hDJRbi4KtCdBaaKNHW6'],1995-06-01,0.46399999999999997,0.9359999999999999,1,-6.864,0,0.0349,0.000145,0.0051600000000000005,0.305,0.294,167.983,4
69355,2Dqgj2nE6RwZKocWsWqXcG,Accident Prone,47,373920,0,['Jawbreaker'],['4bcaz6nXnH8LTRiXALe8XV'],1995-01-01,0.259,0.92,1,-6.615,0,0.0751,0.0008550000000000001,0.635,0.0787,0.177,142.2,4
69592,5HSpMRUC4m3L3q48to2Kmu,So payaso,61,281667,0,['Extremoduro'],['3bgsNtcf5d5h9jbQbohfBK'],1996,0.435,0.899,4,-3.84,0,0.0656,0.0392,0.00044699999999999997,0.115,0.377,150.546,4
70440,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,79,250547,0,['Foo Fighters'],['7jy3rLJdDQY21OgRLCZ9sD'],1997-05-20,0.413,0.8809999999999999,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4
70953,1EoN7hqAsyuTUrBjJPzWJF,Black Diamond,53,340240,0,['Stratovarius'],['1O8CSXsPwEqxcoBE360PPO'],1997-08-29,0.38799999999999996,0.988,1,-7.285,0,0.0619,0.000153,0.33399999999999996,0.0544,0.366,149.836,4
71161,4wGIOAlCllMokaM4kCMeuY,Heut' ist mein Tag,50,214333,0,['Blümchen'],['1Wch8598BBzU0zVBtcCFJh'],1997,0.496,0.997,1,-5.992999999999999,0,0.0784,0.00321,0.0353,0.33899999999999997,0.38799999999999996,163.029,4
72155,1NURhO7dVP9msnwuY75tvd,El Santo Grial,51,310010,0,['Mägo de Oz'],['5ZNxiPcbKgaNcBrERMpqeu'],1998,0.23399999999999999,0.914,7,-4.404,0,0.102,4.92e-05,0.00011499999999999999,0.0499,0.375,160.236,4
72261,71rGEpOqD1jKIl7hp9Lq12,BURNING UP FOR YOU,50,289467,0,['Sara'],['0qU7Gw29LX6fJK740BpeLF'],1998-10-28,0.466,0.96,1,-5.1080000000000005,0,0.0321,0.000176,0.0172,0.138,0.344,156.585,4
72301,6ggJ6MceyHGWtUg1KLp3M1,Risingson,50,298827,0,['Massive Attack'],['6FXMGgJwohJLUSr5nVlf9X'],1998-01-01,0.521,0.892,10,-6.905,0,0.115,0.0242,0.6809999999999999,0.0667,0.299,164.049,4
72362,5LeELq5JsClPraPpxk0Pz9,Carry On,49,305720,0,['Angra'],['7IAXZaLTb6nkJr8RmVPn5y'],1998-01-01,0.17,0.985,8,-4.369,0,0.16899999999999998,9.05e-05,0.003,0.0227,0.0988,160.732,4
72367,096zZBLxoPwbVkxhucONMX,New Millennium Cyanide Christ,49,335667,0,['Meshuggah'],['3ggwAqZD3lyT2sbovlmfQY'],1998-11-09,0.359,0.968,10,-5.167999999999999,0,0.121,0.00020899999999999998,0.00309,0.14800000000000002,0.154,152.511,4
