,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
153433,2TMqOhd2skUQqbMTf55R5f,19 De Noviembre,43,277040,0,['Carlos Vives'],['4vhNDa5ycK0ST968ek7kRr'],1999-01-01,0.679,0.789,5,-9.164,1,0.0495,0.275,0.0,0.165,0.971,175.98,4
153473,6ENOJNKrrzCYl0YVgDLhuS,Morirán,28,149551,1,['El Chombo'],['6iSZjc4kOoKZKiBXK5HbwD'],1999,0.698,0.8390000000000001,6,-7.127000000000001,1,0.14,0.00731,0.0105,0.315,0.8290000000000001,218.416,4
153508,65uJr56hFFGgQisr34zGor,Boom Wah Dis,31,205933,0,['Burro Banton'],['5JbSHdkU5r5zOi5aj4JBrP'],1999,0.8029999999999999,0.871,2,-5.567,1,0.0783,0.401,0.0,0.259,0.96,167.787,4
153545,3PnWZPhmXiuLfYWVBC5olk,Mañanitas De Invierno,39,314000,0,['Los Hermanos Zuleta'],['3vjtBZfcllf1dc7lfyKKME'],1999,0.626,0.821,7,-5.565,1,0.0781,0.441,0.0,0.282,0.97,174.446,4
153687,6RZjTq7BCsC3v7DC09APvS,Echale Mentira,27,277440,0,['Los Diablitos'],['1f6CQnTy4FKDgLGzp6G2Wd'],1999-01-01,0.603,0.945,7,-2.9789999999999996,1,0.244,0.326,0.0,0.20800000000000002,0.861,189.722,3
153696,4KwyXt2Fiv6K4Btn8jLvjT,Estás Enamorada,44,242827,0,['Limi-T 21'],['5j8Q0VC4Be4yhcQ1tf8Sh7'],1999-03-23,0.747,0.728,0,-10.647,1,0.0689,0.0518,9.3e-06,0.0636,0.885,167.62099999999998,4
154321,71ITWhU3xw2c02acdPmxJE,Punkie,49,227760,0,['Sean Paul'],['3Isy6kedDrgPYoTS1dazA9'],2002-11-12,0.8390000000000001,0.938,7,-2.427,1,0.271,0.151,0.0,0.0549,0.8909999999999999,170.19,4
154342,7n9pGlLR3oRcyzCDs9Qz7c,Perdóname,49,284440,0,['Grupo Galé'],['4152ZUds7gXsqYQexUonDP'],2002-06-07,0.628,0.8540000000000001,8,-5.166,1,0.0386,0.613,0.00175,0.0842,0.9570000000000001,176.829,4
154450,5oEgvsfOa7anU2WAWmJJm5,El Tonto Que No Te Olvidó,39,274067,0,['Víctor Manuelle'],['4N5fp4zhTsVITZTVfsXpc2'],2002-09-24,0.731,0.82,7,-6.742000000000001,1,0.0481,0.214,3.54e-06,0.0708,0.856,175.48,4
154503,38U0K5xdABjGDkY264m0vl,No Creo en Hombre,23,144240,1,['Danger Man'],['2sJrkdfEkurbjXycyjuybI'],2003,0.727,0.865,9,-4.588,1,0.318,0.162,0.0,0.3,0.8490000000000001,189.63099999999997,4
154533,4PYyGDKXFDnNR3AtzasGBK,Le Vole el Pie,22,150000,1,['Danger Man'],['2sJrkdfEkurbjXycyjuybI'],2003,0.75,0.812,1,-2.654,1,0.326,0.0412,0.0,0.0886,0.8390000000000001,177.207,4
154596,2bmEZLfYKFUXoklyd9tXSf,Juguete a la Suerte,39,290747,0,['Maelo Ruiz'],['3HyrDGPLI0c9Rd8luuO0zw'],2003-10-27,0.6729999999999999,0.866,0,-4.946000000000001,1,0.0454,0.521,0.0,0.0855,0.885,173.707,4
154722,2q6Zf3bm42m8vZTp5C1Fdy,Bailando,46,293013,0,['Frankie Ruiz'],['4dLvccxeQIM5u80Ri0u9OV'],2004-08-24,0.731,0.7020000000000001,8,-8.326,1,0.05,0.222,0.00133,0.126,0.965,185.233,4
154753,1n378okiaJGDR06by3YM2U,Machete,52,182027,0,"['Héctor ""El Father""', 'Daddy Yankee']","['2TjgzYcbTdsZjbT9OItIeB', '4VMYDCV2IEDYJArk749S6m']",2004-12-21,0.75,0.9159999999999999,0,-6.428,1,0.0528,0.0845,0.00359,0.0315,0.826,172.05200000000002,4
154766,2htll8gP4tlYgrl0S2nJwv,Doncella,55,210024,0,['Zion & Lennox'],['21451j1KhjAiaYKflxBjr1'],2004-05-04,0.6859999999999999,0.877,8,-5.848,1,0.131,0.00221,0.243,0.10800000000000001,0.877,192.00799999999998,4
154882,3rKPRnYJ5b89bv5ZsLrogK,Nikdy Nic Nebylo,49,130520,0,['Sto zvířat'],['4fLCFZWbgAALL8veJBj8lX'],2004-01-01,0.73,0.84,5,-5.357,1,0.133,0.262,2.07e-06,0.0296,0.9520000000000001,189.282,4
155016,3bzKUx3jwyOIWuINVfg5jV,Tu y Yo,42,285936,0,['La Misma Gente'],['4q3sKRFsDPs82sKriW34mJ'],2005,0.684,0.706,5,-5.479,1,0.048,0.785,0.000916,0.11599999999999999,0.879,179.894,4
155111,0s0oHep5pcNJs0bxhvtGzR,Aquí Estoy,42,196947,0,['Jesús Adrián Romero'],['29SeiO68HQHBs7pDdWOvvX'],2005-10-01,0.69,0.795,8,-5.388,1,0.0406,0.162,0.0,0.10300000000000001,0.958,162.088,4
155116,5QYH8Sufitu4q7LQwdYcbv,Siete Palabras,45,266133,0,"['Kaleth Morales', 'Juank Ricardo']","['1JzCCMAjM3FCr9eM3jp0uH', '4pndENcUE4a4i27yDe7coJ']",2005-11-24,0.7290000000000001,0.8540000000000001,9,-7.392,1,0.057,0.187,0.0,0.0237,0.899,191.93,4
155254,05gSsLGwTfpjnH2iaShLso,He Vuelto,43,249093,0,['Willie Gonzalez'],['2EIZodXJHserIu4pGNfD3Z'],2006-04-07,0.625,0.7390000000000001,8,-6.777,1,0.0366,0.44299999999999995,1.06e-05,0.0502,0.965,178.6,4
155456,5O1nPQMpPPsrrqzWzW9N8V,Producto del Ghetto,30,211638,1,['Danger Man'],['2sJrkdfEkurbjXycyjuybI'],2007,0.753,0.765,1,-3.634,1,0.371,0.0685,0.0,0.342,0.815,167.93200000000002,4
155485,7cZklpfmSlQ1GE7DHwoxkO,Mi Mundo Es De Ella,46,353320,0,['Maelo Ruiz'],['3HyrDGPLI0c9Rd8luuO0zw'],2007-11-20,0.645,0.705,0,-9.593,1,0.0364,0.155,4.67e-06,0.0872,0.8759999999999999,171.438,4
155581,7zmDFfSrtSd2JeqBqRqUmV,Pa'l Norte (feat. Orishas),54,281080,1,"['Calle 13', 'Orishas']","['0yNSzH5nZmHzeE2xn6Xshb', '2gKYxTUOqw9aPt7ljMwSHT']",2007-04-19,0.675,0.8,4,-7.641,1,0.514,0.5870000000000001,0.0,0.222,0.922,168.048,4
155607,02YdtrTmmpo1HeEk9P4Ngl,A Corazón Abierto,32,298000,0,['Hector Tricoche'],['7GvSqZ1gF1sl3VvGRmQ2En'],2007-09-20,0.649,0.7759999999999999,0,-6.307,1,0.0384,0.6509999999999999,0.000213,0.27,0.897,176.053,4
155655,1rOZDQJHs1J4huw4WTeGPh,Debí Amarte Más,26,293413,0,['Hector Tricoche'],['7GvSqZ1gF1sl3VvGRmQ2En'],2007-09-20,0.687,0.8690000000000001,8,-3.767,1,0.0352,0.387,0.0072900000000000005,0.159,0.924,177.395,4
155707,5T2P1coKuUoCwN6PR6ihF5,Que No Se enteren,53,270667,0,"['Silvestre Dangond', 'Juancho De La Espriella']","['3OcvS8PzSGYMBvLdzY6g3e', '2jyCUmtPh36YRwhuhxzUZ3']",2008-06-11,0.6609999999999999,0.764,9,-4.417,1,0.051,0.563,0.0,0.0866,0.9590000000000001,169.86599999999999,4
155740,6373Q3xUrhXBdlPksIw4nf,No te Cases,21,217437,0,['Murder Cat'],['5o7aQ3Nohcs2hXEGLube0Y'],2008,0.7659999999999999,0.7190000000000001,7,-4.525,1,0.293,0.17800000000000002,0.0,0.389,0.904,174.82,4
155758,4ee1fUrPVok1bEyj1cm4Rv,"El Amor de Mi Vida ""Se Fue""",55,279280,0,['Grupo Galé'],['4152ZUds7gXsqYQexUonDP'],2008,0.6559999999999999,0.9009999999999999,0,-6.212999999999999,1,0.0367,0.51,1.14e-06,0.149,0.953,168.514,4
155794,1gUn7fbTiX5QJ6xvmWNpi2,Calidad de Vida,45,260653,0,"['Silvestre Dangond', 'Juancho De La Espriella']","['3OcvS8PzSGYMBvLdzY6g3e', '2jyCUmtPh36YRwhuhxzUZ3']",2008-06-11,0.7090000000000001,0.828,9,-4.155,1,0.0625,0.599,0.0,0.0502,0.961,165.929,4
155819,31B9xbxWwOBIV0JWT6nKAN,La Canoa Ranchaa,52,280267,0,['Grupo Niche'],['1zng9JZpblpk48IPceRWs8'],2008-04-01,0.633,0.915,8,-3.8739999999999997,1,0.0443,0.47700000000000004,0.00292,0.35700000000000004,0.96,189.30599999999998,4
155896,0COid4yuRhbLqTkgzhu9k9,In The Summertime,53,238067,0,"['Shaggy', 'Rayvon']","['5EvFsr3kj42KNv97ZEnqij', '4hB4SmzreXMTGWYj7KQ7QN']",2008-01-01,0.721,0.894,1,-6.655,1,0.185,0.268,0.0,0.0725,0.963,173.59099999999998,4
155918,7pdQ20t7Em5Qt6wMwt40f9,Cuerpo Sin Alma,48,245629,0,"[""Adolescent's Orquesta""]",['70nxnxEqDQIEWneRjg2Q4O'],2008,0.7909999999999999,0.785,0,-4.869,1,0.0798,0.226,0.0,0.0547,0.966,166.955,4
155924,0QmZffuUReAcYmVYH3Pn8g,Gratitud,40,226187,0,['Fonseca'],['53KTldaJ8tHSkYU3nigfwP'],2008-01-01,0.6679999999999999,0.9009999999999999,0,-3.5389999999999997,1,0.159,0.23,0.0,0.0375,0.953,169.99200000000002,4
155930,6jRFsF1AnnVWmJRzlX0a9s,Estoy Contento,38,251453,0,['Richard Cepeda'],['5Ss0gsyIYSgFgt6l6hjcqq'],2008-11-14,0.773,0.903,7,-6.074,1,0.0605,0.15,0.312,0.28300000000000003,0.9109999999999999,164.93400000000003,4
155961,0EjIBpgI4rbJjFnQ1kX8xd,Jamás,49,281773,0,['Eddie Santiago'],['5Wg6XnPTp0xXxFCjywwR9I'],2009-01-01,0.642,0.745,5,-6.952999999999999,1,0.0432,0.831,0.00256,0.0831,0.9159999999999999,172.15599999999998,4
156080,1cwTGjXn536KwpYn3okOjs,Tu Aire,42,208560,0,['Guaco'],['5v3TYN6Mmi5vxV2uSOfXot'],2009-08-05,0.626,0.8740000000000001,1,-5.434,1,0.0346,0.0363,0.0,0.10800000000000001,0.847,163.954,4
156220,1ExfPZEiahqhLyajhybFeS,The Lazy Song,74,190213,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2010-10-05,0.738,0.804,11,-3.8510000000000004,1,0.0621,0.332,0.0,0.27899999999999997,0.9490000000000001,174.94299999999998,4
156243,5MMLS3xm12D7N26xlfFApr,Runaway Baby,71,147747,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2010-10-05,0.6559999999999999,0.767,11,-3.0380000000000003,1,0.0396,0.25,0.0,0.114,0.871,163.834,4
156279,5MPSIqK8WmbQ9TkuJhmtyv,Te Iré a Buscar,54,183197,0,['Farruko'],['329e4yvIujISKGKz1BZZbO'],2010-05-04,0.735,0.743,6,-5.865,1,0.0474,0.0964,0.0,0.177,0.9640000000000001,174.035,4
156420,7MQkfF8e4sVW5HelBu3U5r,Yo la amaba y la amaba,23,300122,0,['Rey Ruiz'],['1S0uvW1rgvtkNGma9su3fJ'],2010-09-28,0.659,0.843,0,-4.199,1,0.0412,0.55,0.0,0.0656,0.9,179.28799999999998,4
156462,7gXoJlCvkADgCISM3XFIu1,Fantasía Herida,50,309387,0,['Salseando'],['2GV8emlDQZ9U3xbDPsGsv0'],2011-09-06,0.763,0.742,8,-7.4110000000000005,1,0.0434,0.561,3.75e-05,0.29,0.922,165.343,4
156464,3Hi2DWIdJ73D9L96KHGtEM,"Sexo, Sudor Y Calor",58,248547,0,"['J Alvarez', 'Ñejo', 'Dalmata']","['6XFITTl7cFTdopDY3lUdlY', '2OHKEe204spO7G7NcbeO2o', '3jGlU8UMMo44I2xeLQ6FD3']",2011-08-19,0.74,0.892,0,-4.638999999999999,1,0.0521,0.177,0.0,0.0782,0.9520000000000001,167.957,4
156485,3D0E4U9TbWLIm00MFKCsBC,Que Dios Te Bendiga (Canción de Cumpleaños),52,282040,0,"['Peter Manjarrés', 'Sergio Luis Rodríguez']","['5p1D7KgsRRcS9gpQyRARrL', '6IA0c7ljnyM14XsePnrFpw']",2011-04-08,0.6729999999999999,0.82,5,-4.1819999999999995,1,0.0505,0.642,0.0,0.29600000000000004,0.934,167.976,4
156555,06CyfuBxMGOX495rzZR7Im,"Sexo, Sudor y Calor",55,251481,0,"['J Alvarez', 'Ñejo & Dalmata']","['6XFITTl7cFTdopDY3lUdlY', '1ykothWH0xl8drRyJWuw7I']",2011-09-20,0.746,0.885,0,-5.279,1,0.0534,0.22399999999999998,0.0,0.327,0.961,167.929,4
156687,4GQUAGbuvsFbbyIOP8YrdS,Nunca Creí,30,209334,0,['El Roockie'],['3sc8HnadkPW5YaIGbCljw4'],2012-05-04,0.645,0.742,1,-3.386,1,0.0538,0.0762,2.64e-06,0.161,0.95,175.87900000000002,4
156783,3No90yqhFHg1vcFCHrCR6b,Settle Down (Destiny),51,189813,0,['Mavado'],['0eezS9KmhdjGN436RdTIXu'],2012-02-16,0.6920000000000001,0.8540000000000001,3,-5.722,1,0.23800000000000002,0.272,0.0,0.0773,0.924,199.88,4
156826,1mXY92e3ReftzcpcoKlsWb,Dime Qué Hago,48,222851,1,['Farruko'],['329e4yvIujISKGKz1BZZbO'],2012-05-22,0.746,0.765,6,-6.626,1,0.053,0.23600000000000002,3.229999999999999e-05,0.597,0.885,171.967,4
156948,3D1WVvSo2Mjc4Nf9rF4XqW,Como Tiene Que Ser,48,244120,0,['Arcangel'],['4SsVbpTthjScTS7U2hmr1X'],2013-11-19,0.618,0.899,9,-3.668,1,0.152,0.305,0.0,0.382,0.805,170.053,4
156992,6qVxcpqKeVDxcT0eMMWtyN,Guaya,48,192772,0,"['Arcangel', 'Daddy Yankee']","['4SsVbpTthjScTS7U2hmr1X', '4VMYDCV2IEDYJArk749S6m']",2013-11-19,0.679,0.843,1,-5.989,1,0.0458,0.10800000000000001,0.0,0.107,0.971,167.887,4
157152,25GRgMoXezppQjLjSDLKf5,Voy a Beber,61,211888,0,['Nicky Jam'],['1SupJlEpv7RS2tPNRaHViT'],2014-09-09,0.763,0.76,0,-4.672,1,0.0596,0.0392,0.0,0.133,0.9159999999999999,163.96900000000002,4
157283,6FFUyFocgvYlHQVjuMKX0p,"Tremenda Sata (Remix) [feat. Daddy Yankee, Nicky Jam, Arcangel, De La Ghetto & Plan B]",53,410776,0,"['DJ Luian', 'Arcangel', 'Plan B', 'Daddy Yankee', 'Nicky Jam', 'De La Ghetto']","['64aJYyrXljOodnUG6jvhRD', '4SsVbpTthjScTS7U2hmr1X', '2jSGzJw0ebJLu7OLVSOcBP', '4VMYDCV2IEDYJArk749S6m', '1SupJlEpv7RS2tPNRaHViT', '3EiLUeyEcA6fbRPSHkG5kb']",2014-09-02,0.768,0.8759999999999999,7,-4.902,1,0.125,0.151,0.0,0.348,0.892,171.956,4
157337,1l5VA1q2XuSW0vqsV0vlep,Pareja Imaginaria,31,163320,0,"['Eddy Lover', 'Kemzo']","['7gR53ad9JjCweCv4f9MWEX', '3zdOSgSCBxtkCxF5Ov5LRE']",2015-04-25,0.7090000000000001,0.757,7,-3.406,1,0.122,0.128,0.0,0.187,0.841,181.916,4
157369,3A8P4dTIJpdWiNA3ULXxKI,Curiosidad,27,269012,0,['La Kshamba'],['7yUCwlDwvVZezzwmtw17dC'],2015-10-02,0.758,0.887,0,-2.918,1,0.043,0.36700000000000005,2.15e-05,0.0635,0.9279999999999999,167.982,4
157493,6jD818CoibqddGqCEyhjCy,Mi Ex,46,284453,0,['El Gran Martín Elías'],['15g2N69hNuvVjSUqa9Entz'],2015-08-21,0.696,0.7490000000000001,11,-5.486000000000001,1,0.20600000000000002,0.247,0.0,0.134,0.8440000000000001,173.847,4
157524,1rgqQJGyo8HlOyUUWP4Pmo,Cancelada de Mi Vida,44,265027,0,['El Gran Martín Elías'],['15g2N69hNuvVjSUqa9Entz'],2015-08-21,0.691,0.736,7,-4.68,1,0.106,0.185,0.0,0.13699999999999998,0.89,176.05700000000002,4
157647,2CkHE54EH44Qj945ynQRw7,De Pies A Cabeza,63,250467,0,"['Maná', 'Nicky Jam']","['7okwEbXzyT2VffBmyQBWLz', '1SupJlEpv7RS2tPNRaHViT']",2016-08-05,0.695,0.8140000000000001,4,-5.35,1,0.0461,0.0571,8.53e-05,0.29600000000000004,0.8740000000000001,169.988,4
157707,0EpFfFZpCuqYFzHvxOtrZS,Encantadora (feat. Farruko & Zion & Lennox) - Remix,60,252493,0,"['Yandel', 'Farruko', 'Zion & Lennox', 'Egbert Rosa aka Haze']","['0eHQ9o50hj6ZDNBt6Ys1sD', '329e4yvIujISKGKz1BZZbO', '21451j1KhjAiaYKflxBjr1', '2UBLJyUgCq6XMiSVV7oGv8']",2016-03-18,0.644,0.895,8,-3.6689999999999996,1,0.0469,0.172,0.0,0.285,0.887,169.98,4
157760,7lKP7GE00s56ude4dGvULy,Manicomio,60,228662,0,['Cosculluela'],['00me4Ke1LsvMxt5kydlMyU'],2016-10-14,0.7440000000000001,0.754,8,-3.8289999999999997,1,0.24,0.0213,1.33e-06,0.14,0.841,180.03900000000002,4
157782,0XC9N5n8osww4bfsPuNMpS,No Quiere Enamorarse - Remix,60,239206,1,"['Ozuna', 'Daddy Yankee']","['1i8SpTcr7yvPOmcqrbnVXY', '4VMYDCV2IEDYJArk749S6m']",2016-03-24,0.7659999999999999,0.82,0,-3.135,1,0.0688,0.14800000000000002,0.0,0.659,0.8190000000000001,164.049,4
157848,6WePMNhVJbMePASwPNgN4t,Tú Me Haces Falta,57,279173,0,['Eddie Santiago'],['5Wg6XnPTp0xXxFCjywwR9I'],2017-11-24,0.626,0.88,2,-2.935,1,0.0307,0.195,7.47e-05,0.20800000000000002,0.9079999999999999,161.596,4
157859,33bnxcjePIkcmNjEFTJX0l,Déjala Que Vuelva (feat. Manuel Turizo),68,220117,0,"['Piso 21', 'Manuel Turizo']","['4bw2Am3p9ji3mYsXNXtQcd', '0tmwSHipWxN12fsoLcFU3B']",2017-10-20,0.6809999999999999,0.7879999999999999,1,-4.323,1,0.0785,0.0482,0.0,0.0753,0.8390000000000001,170.019,4
158126,0GZucv3KRYi0IKih6i8A1l,Sin Peros (Remix),31,194440,0,"['Los Mellos', 'I NESTA']","['7jT6I515H6kFLSde6G2Q73', '0QZ72XaMzR58voy2D5B4ZS']",2018-10-05,0.667,0.915,6,-1.474,1,0.0762,0.111,2.25e-05,0.0797,0.96,184.127,4
158136,2YRvdf9cdS88y1wB1WhKoE,Rebota,70,204631,0,['Guaynaa'],['0BqURncJM5B1BBu7UM51eq'],2018-12-14,0.7959999999999999,0.9109999999999999,1,-1.9980000000000002,1,0.285,0.188,0.0,0.499,0.9179999999999999,180.128,4
158141,2fHOqQ9K6eY0wsbVZiYZPw,Coolant,68,211436,0,['Farruko'],['329e4yvIujISKGKz1BZZbO'],2018-08-10,0.8270000000000001,0.85,8,-4.836,1,0.14,0.192,0.0,0.043,0.961,168.012,4
158189,2alIsNw1mqEShbWyO1HXZZ,Por Perro,66,245440,0,"['Sebastian Yatra', 'Luis Figueroa', 'Lary Over']","['07YUOmWljBTXwIseAUd9TW', '7waNCUQ1Ne7OoNHgqpgMZ7', '1jSjfSgDjedJdi5MoyRu78']",2018-05-18,0.684,0.762,0,-5.18,1,0.0501,0.429,0.0,0.0852,0.892,172.00900000000001,4
158265,62o8KoI44JfN7aYxgTnPvh,Mala Mía,68,183753,0,['Maluma'],['1r4hJ1h58CWwUQe3MxPuau'],2018-08-10,0.7490000000000001,0.752,6,-4.883,1,0.345,0.31,0.0,0.23199999999999998,0.9009999999999999,180.049,4
158309,38QmUDpkoYlNbMKvpvAsrE,Mi Cama - Remix,64,196320,0,"['KAROL G', 'J Balvin', 'Nicky Jam']","['790FomKkXshlbRYZFtlgla', '1vyhD5VmyZ7KMfW5gqLgo5', '1SupJlEpv7RS2tPNRaHViT']",2018-07-13,0.815,0.784,9,-4.423,1,0.0738,0.299,0.0,0.0958,0.8320000000000001,162.958,4
158465,2ktoFujjJtantyMoVdBJlX,Pa Olvidarte (feat. Manuel Turizo) - Remix,66,256418,0,"['ChocQuibTown', 'Zion & Lennox', 'Farruko', 'Manuel Turizo']","['6tkyhGe9hGI3Lcfo4gVh6Z', '21451j1KhjAiaYKflxBjr1', '329e4yvIujISKGKz1BZZbO', '0tmwSHipWxN12fsoLcFU3B']",2019-02-01,0.7240000000000001,0.7909999999999999,7,-5.4110000000000005,1,0.16899999999999998,0.0441,6.55e-06,0.239,0.856,176.011,4
158555,0MXbtfy4B2DaUL6ol0ZkXO,Cambio de Plan,57,222128,0,['Funky'],['4B4YYJ0BAYBK86yxqQV7mu'],2019-02-14,0.7240000000000001,0.889,11,-2.7289999999999996,1,0.26899999999999996,0.252,0.0,0.331,0.8590000000000001,188.00900000000001,4
158577,4cccqGxzMZXzBrdNUKjnIl,Minifalda,62,178947,0,"['Greeicy', 'Juanes']","['5dbaLmK5SHLLg8Z4CcTJpX', '0UWZUmn7sybxMCqrw9tGa7']",2019-08-16,0.6940000000000001,0.899,10,-3.161,1,0.113,0.109,0.0,0.159,0.81,175.972,4
158638,2UAWYufVaO3EnUUNzl0ppO,CANGURO,68,196745,1,['WOS'],['5YCc6xS5Gpj3EkaYGdjyNK'],2019-10-04,0.602,0.7509999999999999,1,-4.3580000000000005,1,0.327,0.17300000000000001,0.0,0.667,0.934,163.87400000000002,4
158718,55uacpWJsxnD9J2rgDs6Gm,Bandida,51,192533,0,['Boza'],['2NfSBtmWe7oPw1EmetJVso'],2020-07-31,0.611,0.853,5,-4.177,1,0.0497,0.252,0.00391,0.196,0.9620000000000001,173.995,4
158726,0jT8Nl0shPS8115is0wD2Q,Favorito,74,209766,0,['Camilo'],['28gNT5KBp7IjEOQoevXf9N'],2020-04-17,0.606,0.853,9,-2.975,1,0.0545,0.237,0.0,0.251,0.8220000000000001,178.043,4
158745,2c2idyNc2ktPL8ulShh3m2,Maldad,43,171147,1,"['BCA', 'Boza']","['4KXIxHcPgLB1xiPXZHlqxf', '1K2PVoys3mzMWNafujmJvi']",2020-12-11,0.752,0.765,10,-4.045,1,0.0903,0.251,0.000991,0.126,0.867,171.997,4
164426,0WZiGJT2NawjIySdHLzhMx,Tiger Twist - 2007 Remaster,34,125093,0,['Teddy & The Tigers'],['1vKtKEWbJ3NcT14A49sBbb'],1978,0.602,0.8109999999999999,9,-9.24,1,0.0618,0.341,0.0,0.127,0.847,178.331,4
166276,7x8odY1HAVh20SSyCVo1lU,Tötterö täynnä ja pönttö pöhönä,26,208307,0,['Irwin Goodman'],['2tHIsowfInSrlyGfsOKwvE'],1984,0.606,0.8009999999999999,4,-4.973,1,0.0493,0.239,0.0,0.366,0.92,165.22099999999998,4
166533,3BqidYUvK4Am3N5zdc7T9y,The Battle Between Mehve and Corvette,32,77467,0,['Joe Hisaishi'],['7nzSoJISlVJsn7O0yTeMOB'],1984,0.6459999999999999,0.768,6,-9.682,1,0.0481,0.741,0.0136,0.327,0.98,164.954,4
167018,4XDTqNzYShwnX4YmBmxzNQ,Guitar Town,48,153133,0,['Steve Earle'],['2UBTfUoLI07iRqGeUrwhZh'],1986,0.629,0.718,7,-8.329,1,0.0353,0.17300000000000001,0.0,0.0976,0.9,165.37400000000002,4
170201,2UoNnSwMSjf01oLDFHJLFV,Atsipoppaa,27,169866,0,['Reetta ja Sanna'],['19OjJ0SKBQOlQb5sSqhV5i'],1995,0.7559999999999999,0.7909999999999999,0,-5.051,1,0.18,0.16,3.6200000000000006e-05,0.0588,0.963,197.67700000000002,4
170590,6zJkLO5dgF97FcWFdfA30K,Burning Up - Club Mix,27,322291,0,['Taleesa'],['2Fh1UVBGudugIFPx2IoggP'],1995-01-01,0.725,0.953,6,-7.949,1,0.0555,0.00266,0.00014199999999999998,0.0933,0.9009999999999999,160.966,4
170649,4Gz9aKs77WFagoeKglaN2S,Murderer,31,193933,0,['Leila K'],['61Da4fqVMgPoo9mYY0R3k6'],1996,0.705,0.8420000000000001,2,-5.968999999999999,1,0.0799,0.00339,0.000288,0.447,0.8290000000000001,174.104,4
171619,3uXE6rNqHJVv29ZWGox1Y6,Herra Huu,21,161960,0,['M.A. Numminen'],['2O2MRdVmId5VbqJLrNw8fx'],1998-01-01,0.613,0.863,5,-5.297000000000001,1,0.0641,0.315,0.0115,0.122,0.807,172.618,4
172595,4uOlLZBMxxca90qYjxxk7i,Raising My Family,42,236933,0,['Steve Kekana'],['69kCTJwpVKPousSTrBY78R'],2000-10-13,0.715,0.7240000000000001,7,-6.465,1,0.0651,0.264,0.0,0.0637,0.9620000000000001,169.519,4
173379,4XxARXvYh14HGGt6EMNmUm,Chihuahua,53,180200,0,['DJ BoBo'],['14dmbYen0AciYxu5n4Fkpd'],2003-02-24,0.63,0.767,11,-6.379,1,0.251,0.17800000000000002,0.0,0.0954,0.97,180.025,4
174065,450AWdEecLZlecqV3wXn8Y,Häsleri (feat. Stig Dogg & Petos),28,177440,0,"['DJPP', 'Stig Dogg', 'Petos']","['73EBUc3lun5srFDC0mTRnF', '1xJIlU3m3b11t2SkYzgLjM', '7kPbc3vLrmIB9CN8tW1y9t']",2006-03-07,0.6709999999999999,0.701,1,-5.06,1,0.282,0.409,0.0,0.136,0.9620000000000001,167.675,4
174441,1yNOoF6ctpmTL331UO4Alj,2 Of Amerikaz Most Wanted,53,246147,1,"['2Pac', 'Snoop Dogg']","['1ZwdS5xdxEREPySFridCfh', '7hJcb9fa4alzcOq3EaNPoG']",2007-12-03,0.71,0.905,1,-2.5780000000000003,1,0.324,0.0391,0.00093,0.0562,0.8170000000000001,198.5,4
176008,3fO3kI1iGC0A5zeRePsIiG,Jossu - feat. Jukka poika,38,192400,0,"['Cheek', 'Jukka Poika']","['5ZZqIQ25HQmufjjf2trwFO', '57ZjZU8vSOeP0Q2hbwh8wn']",2013-05-31,0.655,0.831,2,-6.767,1,0.175,0.0888,0.0,0.358,0.8809999999999999,199.793,4
176623,2wUqemSwoimpdbdQhw05XX,"Onko Kirkkonummi hereillä, Pt. 2",40,226887,0,['Likanen Etelä'],['1QZB4c84BdcLM9MGD4EjBj'],2015-01-23,0.7120000000000001,0.8170000000000001,8,-4.456,1,0.263,0.0614,0.0,0.414,0.845,166.299,4
176711,4kPj9bSq11ngSO3M4OX2fc,Koska Sä Eroot,36,222402,0,['Nikke Ankara'],['2E5rkwWAKphgpurncaoAyn'],2015-05-27,0.6629999999999999,0.852,7,-5.172999999999999,1,0.127,0.122,0.0,0.317,0.807,170.048,4
176773,5CgGWEteJabWb0pyK7nkOY,Koska Sä Eroot,34,223053,0,['Nikke Ankara'],['2E5rkwWAKphgpurncaoAyn'],2015-11-20,0.657,0.847,7,-5.316,1,0.14400000000000002,0.107,0.0,0.327,0.843,170.13,4
176965,68ayqqWpG3w050Xp8IMVpf,Hoidetaan,39,220750,0,"['Lyttä', 'Van Hegen', 'Pajafella']","['1u4Mhf4gOHmuUl6jfhRrDn', '5SpJ7wupgkKXKKpMATIhe9', '05YoU5A41xjMz48wELAWBw']",2016,0.813,0.8109999999999999,9,-6.845,1,0.12300000000000001,0.0363,7.11e-06,0.14300000000000002,0.831,160.019,4
177060,1mNSomylino1Hoaw3MzCC8,Tri Poloski,63,125125,0,['Davay'],['3E51y3Ff8aURnyOkaxDXKS'],2016-08-25,0.711,0.9670000000000001,1,-8.206,1,0.0943,0.0254,3.65e-05,0.0676,0.966,164.99400000000003,4
